crashId,dateTimeId
20222152,20222152_8_2022_15:30
20221098,20221098_8_2022_15:30
20223076,20223076_8_2022_17:00
20222044,20222044_8_2022_18:42
20222216,20222216_8_2022_20:00
20223171,20223171_8_2022_20:00
20223015,20223015_8_2022_0:00
20223191,20223191_8_2022_3:00
20223115,20223115_8_2022_4:00
20223004,20223004_8_2022_11:00
20222232,20222232_8_2022_12:55
20223218,20223218_8_2022_13:00
20222197,20222197_8_2022_15:00
20221255,20221255_8_2022_16:00
20222029,20222029_8_2022_16:42
20223125,20223125_7_2022_4:00
20223222,20223222_7_2022_5:00
20223203,20223203_7_2022_7:00
20223111,20223111_7_2022_11:00
20221212,20221212_7_2022_12:05
20224066,20224066_7_2022_12:30
20222223,20222223_7_2022_14:15
20226015,20226015_7_2022_14:40
20223008,20223008_7_2022_15:00
20222181,20222181_7_2022_15:41
20227001,20227001_7_2022_16:30
20224058,20224058_7_2022_16:45
20222028,20222028_7_2022_16:51
20222010,20222010_7_2022_20:25
20227023,20227023_7_2022_21:50
20222151,20222151_7_2022_23:20
20221249,20221249_7_2022_5:50
20224033,20224033_7_2022_6:44
20223098,20223098_7_2022_11:00
20223188,20223188_7_2022_12:00
20222105,20222105_7_2022_14:00
20221149,20221149_7_2022_18:30
20222024,20222024_7_2022_1:00
20221197,20221197_7_2022_1:50
20224060,20224060_7_2022_3:30
20223186,20223186_7_2022_8:00
20222154,20222154_7_2022_12:01
20221073,20221073_7_2022_12:20
20226019,20226019_7_2022_0:28
20222236,20222236_7_2022_2:30
20221153,20221153_7_2022_3:00
20222089,20222089_7_2022_4:50
20222067,20222067_7_2022_7:33
20223102,20223102_7_2022_9:00
20223032,20223032_7_2022_14:00
20223037,20223037_7_2022_16:00
20223177,20223177_7_2022_17:00
20221071,20221071_7_2022_17:30
20223143,20223143_7_2022_18:00
20227016,20227016_7_2022_22:00
20221151,20221151_7_2022_23:29
20223234,20223234_7_2022_0:00
20222221,20222221_7_2022_4:10
20222133,20222133_7_2022_8:05
20221006,20221006_7_2022_10:30
20223038,20223038_7_2022_14:00
20223095,20223095_7_2022_14:00
20223254,20223254_7_2022_15:00
20226004,20226004_7_2022_16:50
20223085,20223085_7_2022_19:00
20222008,20222008_7_2022_5:50
20224040,20224040_7_2022_6:50
20222143,20222143_7_2022_7:02
20222123,20222123_7_2022_10:35
20222132,20222132_7_2022_10:40
20223120,20223120_7_2022_13:00
20223103,20223103_7_2022_15:00
20221129,20221129_7_2022_22:10
20222064,20222064_7_2022_9:40
20222054,20222054_7_2022_14:28
20221120,20221120_7_2022_14:30
20222011,20222011_7_2022_17:15
20221213,20221213_7_2022_18:50
20226003,20226003_7_2022_19:26
20223157,20223157_7_2022_20:00
20222033,20222033_6_2022_8:18
20221070,20221070_6_2022_12:00
20223082,20223082_6_2022_14:00
20223105,20223105_6_2022_14:00
20222091,20222091_6_2022_14:45
20221122,20221122_6_2022_18:45
20221219,20221219_6_2022_21:00
20227022,20227022_6_2022_21:30
20222141,20222141_6_2022_22:55
20222187,20222187_6_2022_6:45
20226030,20226030_6_2022_8:00
20223247,20223247_6_2022_8:00
20223259,20223259_6_2022_9:00
20223204,20223204_6_2022_10:00
20221053,20221053_6_2022_10:00
20222124,20222124_6_2022_10:50
20227021,20227021_6_2022_15:25
20223178,20223178_6_2022_16:00
20223026,20223026_6_2022_16:00
20222112,20222112_6_2022_16:50
20224067,20224067_6_2022_22:22
20223080,20223080_6_2022_0:00
20227013,20227013_6_2022_0:10
20221209,20221209_6_2022_0:20
20221123,20221123_6_2022_7:50
20221043,20221043_6_2022_13:08
20222156,20222156_6_2022_14:47
20221258,20221258_6_2022_15:50
20223013,20223013_6_2022_19:00
20228008,20228008_6_2022_22:05
20222209,20222209_6_2022_23:25
20222059,20222059_6_2022_1:18
20224068,20224068_6_2022_2:30
20224024,20224024_6_2022_6:09
20221257,20221257_6_2022_10:38
20221058,20221058_6_2022_13:30
20223049,20223049_6_2022_15:00
20227029,20227029_6_2022_15:30
20222149,20222149_6_2022_15:48
20222094,20222094_6_2022_16:00
20222035,20222035_6_2022_0:50
20222226,20222226_6_2022_3:54
20223172,20223172_6_2022_6:00
20222128,20222128_6_2022_8:00
20222218,20222218_6_2022_9:34
20222060,20222060_6_2022_9:40
20223011,20223011_6_2022_10:00
20223014,20223014_6_2022_10:00
20221177,20221177_6_2022_10:12
20221004,20221004_6_2022_11:15
20223033,20223033_6_2022_12:00
20221059,20221059_6_2022_14:20
20223216,20223216_6_2022_15:00
20224020,20224020_6_2022_17:45
20222001,20222001_6_2022_18:30
20222018,20222018_6_2022_18:55
20223193,20223193_6_2022_21:00
20222077,20222077_6_2022_2:00
20223156,20223156_6_2022_4:00
20221039,20221039_6_2022_6:20
20221003,20221003_6_2022_14:25
20223262,20223262_6_2022_15:00
20226037,20226037_6_2022_18:15
20227014,20227014_6_2022_19:45
20224035,20224035_6_2022_20:05
20222229,20222229_6_2022_20:07
20223063,20223063_6_2022_12:00
20221030,20221030_6_2022_12:10
20222092,20222092_6_2022_13:35
20223212,20223212_6_2022_14:00
20221085,20221085_6_2022_17:28
20223179,20223179_6_2022_23:00
20223242,20223242_5_2022_6:00
20223136,20223136_5_2022_7:00
20227039,20227039_5_2022_7:05
20222115,20222115_5_2022_7:52
20221091,20221091_5_2022_12:39
20226043,20226043_5_2022_14:23
20223087,20223087_5_2022_16:00
20223048,20223048_5_2022_16:00
20223155,20223155_5_2022_17:00
20228013,20228013_5_2022_17:20
20223057,20223057_5_2022_18:00
20226002,20226002_5_2022_19:10
20223119,20223119_5_2022_23:00
20222158,20222158_5_2022_4:40
20222043,20222043_5_2022_8:38
20221171,20221171_5_2022_12:35
20226021,20226021_5_2022_12:55
20221155,20221155_5_2022_13:10
20222055,20222055_5_2022_13:45
20223096,20223096_5_2022_14:00
20223270,20223270_5_2022_15:00
20221028,20221028_5_2022_20:43
20227011,20227011_5_2022_21:30
20223261,20223261_5_2022_22:00
20228014,20228014_5_2022_13:15
20223183,20223183_5_2022_16:00
20224009,20224009_5_2022_16:30
20222075,20222075_5_2022_16:40
20223185,20223185_5_2022_17:00
20223054,20223054_5_2022_18:00
20223269,20223269_5_2022_18:00
20221178,20221178_5_2022_20:30
20222202,20222202_5_2022_21:00
20228015,20228015_5_2022_21:20
20223168,20223168_5_2022_23:00
20221065,20221065_5_2022_0:26
20223110,20223110_5_2022_3:00
20223088,20223088_5_2022_5:00
20223043,20223043_5_2022_5:00
20223197,20223197_5_2022_6:00
20223236,20223236_5_2022_7:00
20221227,20221227_5_2022_8:30
20221100,20221100_5_2022_10:00
20223134,20223134_5_2022_11:00
20224028,20224028_5_2022_13:53
20221221,20221221_5_2022_14:30
20221090,20221090_5_2022_15:00
20222009,20222009_5_2022_16:55
20223006,20223006_5_2022_18:00
20223235,20223235_5_2022_18:00
20221050,20221050_5_2022_22:15
20223273,20223273_5_2022_11:00
20223190,20223190_5_2022_15:00
20223243,20223243_5_2022_16:00
20222078,20222078_5_2022_17:35
20221263,20221263_5_2022_17:40
20223237,20223237_5_2022_19:00
20226020,20226020_5_2022_19:10
20221211,20221211_5_2022_19:40
20222074,20222074_5_2022_19:50
20226012,20226012_5_2022_21:10
20221222,20221222_5_2022_22:50
20228005,20228005_5_2022_22:55
20222096,20222096_5_2022_0:10
20223224,20223224_5_2022_7:00
20221144,20221144_5_2022_7:11
20221146,20221146_5_2022_10:10
20223083,20223083_5_2022_12:00
20226010,20226010_5_2022_16:45
20223104,20223104_5_2022_17:00
20222025,20222025_5_2022_17:12
20224047,20224047_5_2022_17:36
20227032,20227032_5_2022_21:44
20223149,20223149_5_2022_23:00
20223192,20223192_5_2022_3:00
20223106,20223106_5_2022_5:00
20224011,20224011_5_2022_5:26
20221114,20221114_5_2022_9:45
20221236,20221236_5_2022_10:16
20221029,20221029_5_2022_10:25
20224023,20224023_5_2022_10:55
20224046,20224046_5_2022_11:45
20222189,20222189_5_2022_12:20
20221125,20221125_5_2022_12:45
20222099,20222099_5_2022_17:30
20221095,20221095_5_2022_18:50
20227015,20227015_5_2022_22:10
20223040,20223040_4_2022_0:00
20221147,20221147_4_2022_1:30
20227008,20227008_4_2022_4:00
20228012,20228012_4_2022_4:20
20221201,20221201_4_2022_6:30
20221062,20221062_4_2022_11:10
20223020,20223020_4_2022_12:00
20222076,20222076_4_2022_12:52
20224064,20224064_4_2022_12:58
20222238,20222238_4_2022_15:40
20224059,20224059_4_2022_20:06
20221164,20221164_4_2022_20:37
20222170,20222170_4_2022_21:56
20221108,20221108_4_2022_4:10
20222144,20222144_4_2022_4:30
20222038,20222038_4_2022_5:35
20226029,20226029_4_2022_6:30
20221046,20221046_4_2022_8:20
20223266,20223266_4_2022_10:00
20221196,20221196_4_2022_14:10
20226031,20226031_4_2022_18:30
20222072,20222072_4_2022_19:56
20221226,20221226_4_2022_23:10
20223035,20223035_4_2022_2:00
20221124,20221124_4_2022_5:02
20221027,20221027_4_2022_6:18
20221261,20221261_4_2022_8:50
20221113,20221113_4_2022_9:38
20223196,20223196_4_2022_11:00
20221185,20221185_4_2022_11:27
20221044,20221044_4_2022_13:50
20226001,20226001_4_2022_16:30
20224001,20224001_4_2022_16:48
20221231,20221231_4_2022_17:05
20222084,20222084_4_2022_17:35
20221128,20221128_4_2022_18:05
20227024,20227024_4_2022_22:00
20222066,20222066_4_2022_1:50
20221018,20221018_4_2022_4:48
20227026,20227026_4_2022_6:04
20228010,20228010_4_2022_6:05
20223167,20223167_4_2022_8:00
20222042,20222042_4_2022_9:00
20222034,20222034_4_2022_9:25
20226036,20226036_4_2022_11:05
20223145,20223145_4_2022_13:00
20223036,20223036_4_2022_15:00
20224049,20224049_4_2022_15:30
20222147,20222147_4_2022_16:05
20223151,20223151_4_2022_19:00
20223109,20223109_4_2022_19:00
20221001,20221001_4_2022_3:00
20224016,20224016_4_2022_4:20
20221200,20221200_4_2022_9:30
20222227,20222227_4_2022_12:20
20221208,20221208_4_2022_14:40
20223056,20223056_4_2022_15:00
20226039,20226039_4_2022_16:00
20226008,20226008_4_2022_17:22
20226017,20226017_4_2022_18:17
20221111,20221111_4_2022_18:40
20224018,20224018_4_2022_20:13
20227036,20227036_4_2022_21:53
20222200,20222200_4_2022_23:15
20224045,20224045_4_2022_8:00
20222230,20222230_4_2022_11:14
20222173,20222173_4_2022_13:18
20224004,20224004_4_2022_15:05
20221253,20221253_4_2022_16:00
20222093,20222093_4_2022_19:47
20221238,20221238_4_2022_20:40
20221093,20221093_4_2022_21:20
20222058,20222058_4_2022_9:30
20221157,20221157_4_2022_16:02
20223260,20223260_4_2022_17:00
20224006,20224006_4_2022_19:22
20222175,20222175_3_2022_0:00
20226018,20226018_3_2022_6:24
20221072,20221072_3_2022_8:30
20221076,20221076_3_2022_8:37
20221251,20221251_3_2022_9:13
20224021,20224021_3_2022_9:30
20221148,20221148_3_2022_12:10
20222080,20222080_3_2022_13:05
20222114,20222114_3_2022_13:47
20223127,20223127_3_2022_15:00
20226009,20226009_3_2022_21:45
20222145,20222145_3_2022_23:15
20222049,20222049_3_2022_5:00
20221193,20221193_3_2022_6:50
20223072,20223072_3_2022_8:00
20223169,20223169_3_2022_9:00
20221049,20221049_3_2022_11:48
20223225,20223225_3_2022_12:00
20224003,20224003_3_2022_12:01
20221064,20221064_3_2022_16:30
20223159,20223159_3_2022_17:00
20222185,20222185_3_2022_19:00
20223060,20223060_3_2022_21:00
20227007,20227007_3_2022_3:00
20222081,20222081_3_2022_10:15
20222138,20222138_3_2022_12:19
20223240,20223240_3_2022_17:00
20221084,20221084_3_2022_19:20
20221121,20221121_3_2022_20:30
20227033,20227033_3_2022_20:47
20224042,20224042_3_2022_21:05
20227020,20227020_3_2022_21:17
20221145,20221145_3_2022_22:00
20221066,20221066_3_2022_0:54
20221139,20221139_3_2022_5:35
20223094,20223094_3_2022_7:00
20221242,20221242_3_2022_11:10
20222027,20222027_3_2022_13:17
20221223,20221223_3_2022_15:25
20223160,20223160_3_2022_16:00
20224014,20224014_3_2022_19:00
20223017,20223017_3_2022_20:00
20223132,20223132_3_2022_23:00
20221101,20221101_3_2022_23:46
20222026,20222026_3_2022_0:15
20223245,20223245_3_2022_1:00
20223200,20223200_3_2022_5:00
20221019,20221019_3_2022_13:30
20224034,20224034_3_2022_14:01
20222122,20222122_3_2022_14:30
20223215,20223215_3_2022_15:00
20223122,20223122_3_2022_16:00
20221182,20221182_3_2022_20:26
20222061,20222061_3_2022_20:35
20221247,20221247_3_2022_4:15
20221033,20221033_3_2022_6:50
20223189,20223189_3_2022_7:00
20226035,20226035_3_2022_11:47
20221169,20221169_3_2022_13:20
20221207,20221207_3_2022_14:00
20223250,20223250_3_2022_14:00
20226014,20226014_3_2022_16:20
20223232,20223232_3_2022_17:00
20221088,20221088_3_2022_5:15
20221165,20221165_3_2022_5:20
20222234,20222234_3_2022_11:10
20221204,20221204_3_2022_12:45
20222134,20222134_3_2022_12:46
20226013,20226013_3_2022_14:57
20223175,20223175_3_2022_17:00
20223263,20223263_3_2022_18:00
20222020,20222020_3_2022_19:55
20223001,20223001_3_2022_20:00
20221119,20221119_3_2022_21:45
20221138,20221138_3_2022_22:30
20223205,20223205_2_2022_0:00
20221063,20221063_2_2022_0:07
20227004,20227004_2_2022_0:10
20223112,20223112_2_2022_6:00
20222161,20222161_2_2022_6:42
20222235,20222235_2_2022_11:39
20222150,20222150_2_2022_13:40
20223066,20223066_2_2022_15:00
20223069,20223069_2_2022_20:00
20223137,20223137_2_2022_21:00
20223194,20223194_2_2022_22:00
20223268,20223268_2_2022_1:00
20223124,20223124_2_2022_3:00
20221036,20221036_2_2022_13:10
20223084,20223084_2_2022_16:00
20221172,20221172_2_2022_19:00
20222048,20222048_2_2022_21:20
20221134,20221134_2_2022_7:30
20223251,20223251_2_2022_8:00
20222113,20222113_2_2022_8:29
20222017,20222017_2_2022_9:11
20221069,20221069_2_2022_12:11
20223213,20223213_2_2022_14:00
20222070,20222070_2_2022_15:00
20223229,20223229_2_2022_16:00
20223187,20223187_2_2022_16:00
20222130,20222130_2_2022_16:02
20221023,20221023_2_2022_16:15
20221038,20221038_2_2022_16:30
20227030,20227030_2_2022_18:44
20221083,20221083_2_2022_18:56
20224031,20224031_2_2022_19:21
20222213,20222213_2_2022_20:30
20221206,20221206_2_2022_21:10
20227010,20227010_2_2022_21:30
20224027,20224027_2_2022_21:45
20223130,20223130_2_2022_23:00
20222083,20222083_2_2022_23:46
20223126,20223126_2_2022_0:00
20223144,20223144_2_2022_3:00
20221032,20221032_2_2022_3:50
20221156,20221156_2_2022_4:20
20224029,20224029_2_2022_6:50
20224063,20224063_2_2022_11:35
20223027,20223027_2_2022_12:00
20224022,20224022_2_2022_13:00
20221130,20221130_2_2022_14:27
20222082,20222082_2_2022_14:31
20222097,20222097_2_2022_14:53
20223244,20223244_2_2022_16:00
20221260,20221260_2_2022_16:10
20221167,20221167_2_2022_16:20
20222228,20222228_2_2022_16:57
20221005,20221005_2_2022_19:58
20223255,20223255_2_2022_20:00
20223079,20223079_2_2022_21:00
20222188,20222188_2_2022_22:45
20228011,20228011_2_2022_23:00
20226025,20226025_2_2022_7:11
20223207,20223207_2_2022_12:00
20222086,20222086_2_2022_12:30
20221045,20221045_2_2022_13:00
20223007,20223007_2_2022_14:00
20226032,20226032_2_2022_15:56
20221117,20221117_2_2022_16:40
20222107,20222107_2_2022_17:17
20221104,20221104_2_2022_21:24
20221218,20221218_2_2022_22:30
20224052,20224052_2_2022_3:30
20223182,20223182_2_2022_6:00
20222155,20222155_2_2022_6:24
20226028,20226028_2_2022_6:25
20222045,20222045_2_2022_6:30
20223161,20223161_2_2022_7:00
20224039,20224039_2_2022_9:38
20221142,20221142_2_2022_10:20
20223231,20223231_2_2022_11:00
20222146,20222146_2_2022_12:04
20222039,20222039_2_2022_13:10
20221160,20221160_2_2022_15:15
20221137,20221137_2_2022_15:20
20223227,20223227_2_2022_16:00
20221022,20221022_2_2022_18:15
20227035,20227035_2_2022_20:02
20223009,20223009_2_2022_1:00
20223165,20223165_2_2022_4:00
20223019,20223019_2_2022_5:00
20222201,20222201_2_2022_6:50
20222050,20222050_2_2022_7:00
20223081,20223081_2_2022_9:00
20223210,20223210_2_2022_13:00
20223116,20223116_2_2022_15:00
20221041,20221041_2_2022_16:16
20222088,20222088_2_2022_18:00
20224010,20224010_2_2022_20:15
20221216,20221216_2_2022_21:59
20223267,20223267_2_2022_23:00
20223030,20223030_1_2022_2:00
20221007,20221007_1_2022_2:30
20223176,20223176_1_2022_10:00
20221246,20221246_1_2022_12:05
20223022,20223022_1_2022_13:00
20223230,20223230_1_2022_15:00
20221021,20221021_1_2022_15:15
20222087,20222087_1_2022_17:00
20223184,20223184_1_2022_18:00
20224030,20224030_1_2022_19:09
20222179,20222179_1_2022_20:15
20222118,20222118_1_2022_20:44
20224005,20224005_1_2022_21:10
20221048,20221048_1_2022_22:15
20223140,20223140_1_2022_23:00
20223092,20223092_1_2022_2:00
20221014,20221014_1_2022_9:20
20221057,20221057_1_2022_13:10
20222116,20222116_1_2022_14:18
20223047,20223047_1_2022_15:00
20222056,20222056_1_2022_16:30
20222203,20222203_1_2022_16:38
20223257,20223257_1_2022_22:00
20223128,20223128_1_2022_1:00
20222160,20222160_1_2022_1:35
20222053,20222053_1_2022_6:30
20221183,20221183_1_2022_10:45
20222110,20222110_1_2022_11:00
20221224,20221224_1_2022_13:00
20221259,20221259_1_2022_14:30
20221228,20221228_1_2022_16:05
20221198,20221198_1_2022_18:17
20223195,20223195_1_2022_22:00
20221034,20221034_1_2022_22:30
20221115,20221115_1_2022_1:11
20223211,20223211_1_2022_8:00
20221075,20221075_1_2022_9:20
20223089,20223089_1_2022_10:00
20222162,20222162_1_2022_11:00
20222065,20222065_1_2022_11:30
20221159,20221159_1_2022_13:30
20222046,20222046_1_2022_14:15
20221068,20221068_1_2022_16:00
20222174,20222174_1_2022_17:58
20223041,20223041_1_2022_18:00
20226022,20226022_1_2022_19:00
20221020,20221020_1_2022_20:20
20223133,20223133_1_2022_2:00
20222062,20222062_1_2022_4:00
20221254,20221254_1_2022_9:30
20222007,20222007_1_2022_9:43
20223233,20223233_1_2022_12:00
20221241,20221241_1_2022_12:13
20227006,20227006_1_2022_13:05
20222212,20222212_1_2022_15:20
20221229,20221229_1_2022_15:59
20226033,20226033_1_2022_16:44
20222041,20222041_1_2022_19:22
20221186,20221186_1_2022_19:33
20227034,20227034_1_2022_22:00
20224048,20224048_1_2022_7:30
20221214,20221214_1_2022_9:20
20223142,20223142_1_2022_13:00
20222100,20222100_1_2022_14:00
20223021,20223021_1_2022_0:00
20221158,20221158_1_2022_1:25
20222117,20222117_1_2022_1:30
20221154,20221154_1_2022_11:50
20227019,20227019_1_2022_16:29
20221024,20221024_1_2022_16:45
20222186,20222186_1_2022_16:52
20224017,20224017_1_2022_18:30
20222219,20222219_1_2022_18:45
20228001,20228001_1_2022_20:00
20222125,20222125_1_2022_21:05
20226024,20226024_1_2022_22:12
20213216,20213216_12_2021_2:00
20212172,20212172_12_2021_5:37
20215133,20215133_12_2021_6:00
20213127,20213127_12_2021_6:00
20212142,20212142_12_2021_7:51
20212161,20212161_12_2021_8:09
20211232,20211232_12_2021_8:10
20212205,20212205_12_2021_11:48
20211018,20211018_12_2021_12:32
20212026,20212026_12_2021_13:31
20217020,20217020_12_2021_13:35
20216011,20216011_12_2021_13:55
20212157,20212157_12_2021_15:10
20213119,20213119_12_2021_17:00
20212051,20212051_12_2021_19:12
20211130,20211130_12_2021_19:20
20217003,20217003_12_2021_21:00
20213226,20213226_12_2021_21:00
20217025,20217025_12_2021_23:12
20213164,20213164_12_2021_5:00
20211254,20211254_12_2021_9:30
20212108,20212108_12_2021_10:20
20213187,20213187_12_2021_11:00
20212145,20212145_12_2021_14:30
20214071,20214071_12_2021_14:42
20211225,20211225_12_2021_15:50
20211166,20211166_12_2021_19:28
20211178,20211178_12_2021_21:10
20214004,20214004_12_2021_23:16
20211200,20211200_12_2021_4:20
20215156,20215156_12_2021_8:46
20211155,20211155_12_2021_10:00
20211170,20211170_12_2021_10:20
20215047,20215047_12_2021_11:02
20212198,20212198_12_2021_13:50
20212013,20212013_12_2021_14:40
20214049,20214049_12_2021_15:00
20213006,20213006_12_2021_16:00
20211017,20211017_12_2021_18:25
20214075,20214075_12_2021_21:25
20213162,20213162_12_2021_22:00
20217007,20217007_12_2021_0:25
20211124,20211124_12_2021_5:00
20215063,20215063_12_2021_6:00
20211075,20211075_12_2021_12:40
20211174,20211174_12_2021_18:45
20211229,20211229_12_2021_19:40
20213008,20213008_12_2021_2:00
20213150,20213150_12_2021_10:00
20211133,20211133_12_2021_10:20
20211042,20211042_12_2021_10:50
20212133,20212133_12_2021_11:31
20212194,20212194_12_2021_14:20
20212196,20212196_12_2021_15:40
20213195,20213195_12_2021_16:00
20212129,20212129_12_2021_16:10
20215152,20215152_12_2021_16:37
20215013,20215013_12_2021_17:39
20215078,20215078_12_2021_17:40
20216018,20216018_12_2021_19:35
20211250,20211250_12_2021_21:20
20216010,20216010_12_2021_23:00
20211039,20211039_12_2021_23:10
20211131,20211131_12_2021_1:00
20214022,20214022_12_2021_5:40
20211246,20211246_12_2021_6:25
20214015,20214015_12_2021_7:30
20211031,20211031_12_2021_7:45
20212030,20212030_12_2021_11:49
20212067,20212067_12_2021_12:19
20211081,20211081_12_2021_13:00
20211181,20211181_12_2021_13:00
20215057,20215057_12_2021_13:07
20214074,20214074_12_2021_15:00
20215150,20215150_12_2021_15:56
20213228,20213228_12_2021_0:00
20211027,20211027_12_2021_5:42
20211087,20211087_12_2021_7:30
20211086,20211086_12_2021_9:07
20211242,20211242_12_2021_10:30
20215054,20215054_12_2021_11:50
20215144,20215144_12_2021_13:20
20211147,20211147_12_2021_13:50
20211194,20211194_12_2021_14:00
20213247,20213247_12_2021_16:00
20211146,20211146_12_2021_16:30
20212029,20212029_12_2021_18:32
20213206,20213206_12_2021_20:00
20216016,20216016_12_2021_20:24
20211164,20211164_12_2021_22:20
20211009,20211009_11_2021_1:14
20212162,20212162_11_2021_6:40
20213242,20213242_11_2021_8:00
20212075,20212075_11_2021_12:32
20213086,20213086_11_2021_13:00
20211235,20211235_11_2021_13:30
20211025,20211025_11_2021_13:40
20213175,20213175_11_2021_16:00
20212078,20212078_11_2021_19:00
20211058,20211058_11_2021_20:30
20212153,20212153_11_2021_21:05
20211167,20211167_11_2021_4:55
20212167,20212167_11_2021_5:50
20211215,20211215_11_2021_8:20
20213154,20213154_11_2021_9:00
20211205,20211205_11_2021_10:25
20215151,20215151_11_2021_11:54
20215066,20215066_11_2021_12:04
20212113,20212113_11_2021_12:16
20214077,20214077_11_2021_14:10
20211013,20211013_11_2021_14:15
20211103,20211103_11_2021_15:00
20211085,20211085_11_2021_15:20
20213026,20213026_11_2021_16:00
20217018,20217018_11_2021_17:27
20213052,20213052_11_2021_18:00
20213031,20213031_11_2021_18:00
20213153,20213153_11_2021_20:00
20214027,20214027_11_2021_0:37
20215076,20215076_11_2021_4:00
20216032,20216032_11_2021_9:20
20214020,20214020_11_2021_10:35
20211097,20211097_11_2021_11:16
20212061,20212061_11_2021_16:50
20213071,20213071_11_2021_18:00
20212176,20212176_11_2021_20:17
20212136,20212136_11_2021_22:22
20214084,20214084_11_2021_2:34
20215105,20215105_11_2021_5:15
20214056,20214056_11_2021_7:24
20211024,20211024_11_2021_12:20
20212201,20212201_11_2021_18:00
20213166,20213166_11_2021_19:00
20215106,20215106_11_2021_19:39
20212057,20212057_11_2021_8:31
20211201,20211201_11_2021_9:45
20212160,20212160_11_2021_13:10
20211140,20211140_11_2021_13:31
20211041,20211041_11_2021_13:45
20212034,20212034_11_2021_14:30
20212010,20212010_11_2021_14:53
20214036,20214036_11_2021_15:45
20213163,20213163_11_2021_20:00
20211101,20211101_11_2021_20:30
20211251,20211251_11_2021_21:30
20213143,20213143_11_2021_22:00
20212209,20212209_11_2021_2:55
20212135,20212135_11_2021_7:15
20211168,20211168_11_2021_7:25
20214050,20214050_11_2021_10:08
20212011,20212011_11_2021_10:10
20212185,20212185_11_2021_10:21
20213088,20213088_11_2021_15:00
20211245,20211245_11_2021_15:20
20214039,20214039_11_2021_16:20
20213137,20213137_11_2021_17:00
20212137,20212137_11_2021_18:00
20215141,20215141_11_2021_18:55
20213214,20213214_11_2021_19:00
20211127,20211127_11_2021_19:20
20213134,20213134_11_2021_20:00
20211183,20211183_11_2021_22:30
20213027,20213027_11_2021_0:00
20212155,20212155_11_2021_3:15
20213067,20213067_11_2021_5:00
20211213,20211213_11_2021_6:15
20212016,20212016_11_2021_6:35
20215018,20215018_11_2021_9:23
20215149,20215149_11_2021_11:00
20213190,20213190_11_2021_13:00
20212024,20212024_11_2021_17:15
20215024,20215024_11_2021_17:40
20216027,20216027_11_2021_21:29
20215095,20215095_11_2021_23:36
20213149,20213149_10_2021_0:00
20212143,20212143_10_2021_3:40
20214058,20214058_10_2021_8:45
20211185,20211185_10_2021_11:32
20211159,20211159_10_2021_12:30
20213140,20213140_10_2021_14:00
20212156,20212156_10_2021_14:41
20215001,20215001_10_2021_15:15
20215114,20215114_10_2021_16:40
20212097,20212097_10_2021_16:46
20212028,20212028_10_2021_17:06
20215067,20215067_10_2021_17:24
20212087,20212087_10_2021_17:55
20213227,20213227_10_2021_21:00
20213174,20213174_10_2021_22:00
20213136,20213136_10_2021_23:00
20211202,20211202_10_2021_23:30
20213197,20213197_10_2021_0:00
20211189,20211189_10_2021_1:00
20213106,20213106_10_2021_8:00
20211100,20211100_10_2021_8:30
20211093,20211093_10_2021_11:20
20213032,20213032_10_2021_12:00
20214003,20214003_10_2021_18:58
20211021,20211021_10_2021_22:25
20211161,20211161_10_2021_0:15
20211256,20211256_10_2021_1:25
20215065,20215065_10_2021_7:58
20213070,20213070_10_2021_8:00
20213132,20213132_10_2021_9:00
20212056,20212056_10_2021_9:30
20217014,20217014_10_2021_10:00
20213046,20213046_10_2021_10:00
20214037,20214037_10_2021_11:44
20211135,20211135_10_2021_12:10
20211234,20211234_10_2021_12:50
20213170,20213170_10_2021_13:00
20214061,20214061_10_2021_14:00
20213235,20213235_10_2021_16:00
20213212,20213212_10_2021_16:00
20214023,20214023_10_2021_16:37
20211151,20211151_10_2021_17:00
20212060,20212060_10_2021_17:16
20211089,20211089_10_2021_18:00
20215041,20215041_10_2021_19:59
20213123,20213123_10_2021_21:00
20211145,20211145_10_2021_22:40
20216009,20216009_10_2021_1:00
20211078,20211078_10_2021_2:10
20211207,20211207_10_2021_2:10
20211059,20211059_10_2021_2:20
20212154,20212154_10_2021_3:08
20215020,20215020_10_2021_3:14
20212019,20212019_10_2021_6:17
20213144,20213144_10_2021_8:00
20213199,20213199_10_2021_9:00
20212186,20212186_10_2021_10:30
20213082,20213082_10_2021_11:00
20211006,20211006_10_2021_14:30
20213003,20213003_10_2021_16:00
20213141,20213141_10_2021_17:00
20214030,20214030_10_2021_17:28
20214054,20214054_10_2021_18:00
20215125,20215125_10_2021_23:33
20213230,20213230_10_2021_1:00
20212179,20212179_10_2021_5:40
20215157,20215157_10_2021_7:08
20211077,20211077_10_2021_9:05
20212049,20212049_10_2021_11:20
20213135,20213135_10_2021_12:00
20214062,20214062_10_2021_12:35
20213112,20213112_10_2021_13:00
20211199,20211199_10_2021_13:55
20212092,20212092_10_2021_14:16
20211152,20211152_10_2021_15:00
20212036,20212036_10_2021_15:53
20213093,20213093_10_2021_18:00
20213151,20213151_10_2021_4:00
20213057,20213057_10_2021_4:00
20215059,20215059_10_2021_7:42
20211212,20211212_10_2021_8:23
20211106,20211106_10_2021_10:30
20211184,20211184_10_2021_11:45
20215154,20215154_10_2021_17:05
20213183,20213183_10_2021_18:00
