personId,roadUser,gender,age,ageGroup,crashId
9276,Driver,Male,49,40_to_64,20158009
9277,Driver,Male,36,26_to_39,20151103
9278,Driver,Male,27,26_to_39,20152011
9279,Driver,Female,77,75_or_older,20151120
9280,Passenger,Male,20,17_to_25,20151292
9281,Driver,Male,27,26_to_39,20157019
9282,Passenger,Male,42,40_to_64,20157019
9283,Passenger,Female,23,17_to_25,20157019
9284,Motorcycle rider,Male,56,40_to_64,20151051
9285,Driver,Female,26,26_to_39,20151316
9286,Passenger,Male,64,40_to_64,20152225
9287,Pedestrian,Female,78,75_or_older,20151094
9288,Passenger,Female,0,0_to_16,20155021
9289,Driver,Female,80,75_or_older,20152185
9290,Passenger,Female,11,0_to_16,20152185
9291,Pedestrian,Male,32,26_to_39,20151192
9292,Pedestrian,Male,38,26_to_39,20155081
9293,Driver,Male,20,17_to_25,20152191
9294,Pedal cyclist,Male,60,40_to_64,20155009
9295,Passenger,Male,19,17_to_25,20151141
9296,Driver,Male,19,17_to_25,20151141
9297,Motorcycle rider,Male,44,40_to_64,20155035
9298,Motorcycle rider,Male,84,75_or_older,20151282
9299,Motorcycle rider,Female,59,40_to_64,20151154
9300,Driver,Female,61,40_to_64,20152220
9301,Passenger,Female,48,40_to_64,20152220
9302,Driver,Female,58,40_to_64,20152090
9303,Passenger,Female,90,75_or_older,20152104
9304,Passenger,Female,71,65_to_74,20155103
9305,Driver,Male,33,26_to_39,20151008
9306,Passenger,Female,20,17_to_25,20152088
9307,Passenger,Female,82,75_or_older,20158013
9308,Driver,Male,84,75_or_older,20158013
9309,Motorcycle rider,Male,51,40_to_64,20151021
9310,Pedal cyclist,Male,21,17_to_25,20152139
9311,Pedestrian,Male,66,65_to_74,20154012
9312,Driver,Male,21,17_to_25,20151216
9313,Passenger,Male,19,17_to_25,20152023
9314,Pedestrian,Male,43,40_to_64,20151002
9315,Pedestrian,Male,37,26_to_39,20157011
9316,Driver,Male,21,17_to_25,20152096
9317,Driver,Male,70,65_to_74,20152163
9318,Motorcycle rider,Male,16,0_to_16,20155116
9319,Driver,Female,69,65_to_74,20151028
9320,Driver,Female,29,26_to_39,20151017
9321,Motorcycle rider,Male,28,26_to_39,20151054
9322,Passenger,Male,16,0_to_16,20152105
9323,Driver,Male,18,17_to_25,20152105
9324,Motorcycle rider,Male,43,40_to_64,20155034
9325,Pedestrian,Male,52,40_to_64,20151033
9326,Motorcycle rider,Male,31,26_to_39,20155102
9327,Pedal cyclist,Male,25,17_to_25,20151104
9328,Passenger,Female,57,40_to_64,20157017
9329,Driver,Male,50,40_to_64,20154013
9330,Driver,Female,72,65_to_74,20154073
9331,Driver,Male,45,40_to_64,20151254
9332,Driver,Female,18,17_to_25,20156008
9333,Driver,Male,37,26_to_39,20155080
9334,Pedestrian,Male,86,75_or_older,20151039
9335,Motorcycle rider,Male,49,40_to_64,20155011
9336,Driver,Female,54,40_to_64,20151199
9337,Motorcycle rider,Male,31,26_to_39,20152146
9338,Motorcycle rider,Male,32,26_to_39,20152022
9339,Driver,Male,34,26_to_39,20156025
9340,Motorcycle rider,Male,56,40_to_64,20151145
9341,Driver,Male,31,26_to_39,20151241
9342,Passenger,Male,24,17_to_25,20155044
9343,Passenger,Female,25,17_to_25,20155044
9344,Passenger,Male,19,17_to_25,20155044
9345,Driver,Male,43,40_to_64,20154019
9346,Motorcycle rider,Male,68,65_to_74,20151224
9347,Driver,Male,58,40_to_64,20154054
9348,Driver,Male,76,75_or_older,20151097
9349,Driver,Female,22,17_to_25,20152061
9350,Driver,Female,31,26_to_39,20151013
9351,Passenger,Female,50,40_to_64,20151275
9352,Driver,Female,17,17_to_25,20151275
9353,Driver,Male,28,26_to_39,20152168
9354,Driver,Female,30,26_to_39,20155058
9355,Pedestrian,Male,78,75_or_older,20151004
9356,Pedestrian,Female,26,26_to_39,20154020
9357,Pedestrian,Male,85,75_or_older,20151206
9358,Driver,Male,67,65_to_74,20154096
9359,Passenger,Female,29,26_to_39,20155004
9360,Driver,Male,25,17_to_25,20155004
9361,Passenger,Male,15,0_to_16,20152172
9362,Pedal cyclist,Male,52,40_to_64,20152080
9363,Driver,Female,47,40_to_64,20152044
9364,Driver,Male,29,26_to_39,20152095
9365,Passenger,Female,28,26_to_39,20155121
9366,Pedestrian,Female,62,40_to_64,20155063
9367,Pedestrian,Female,63,40_to_64,20155024
9368,Driver,Female,59,40_to_64,20151197
9369,Pedestrian,Female,83,75_or_older,20154040
9370,Driver,Male,68,65_to_74,20151010
9371,Passenger,Female,82,75_or_older,20151010
9372,Pedestrian,Female,73,65_to_74,20151044
9373,Driver,Female,69,65_to_74,20151304
9374,Driver,Male,18,17_to_25,20152136
9375,Passenger,Male,18,17_to_25,20152230
9376,Driver,Male,47,40_to_64,20151185
9377,Driver,Male,60,40_to_64,20151185
9378,Driver,Male,50,40_to_64,20151066
9379,Driver,Female,23,17_to_25,20155112
9380,Passenger,Male,28,26_to_39,20155006
9381,Motorcycle rider,Male,49,40_to_64,20154084
9382,Pedal cyclist,Male,50,40_to_64,20152194
9383,Motorcycle rider,Male,65,65_to_74,20158008
9384,Pedestrian,Male,82,75_or_older,20152210
9385,Passenger,Female,32,26_to_39,20152101
9386,Driver,Male,38,26_to_39,20152091
9387,Pedestrian,Male,56,40_to_64,20151226
9388,Driver,Male,69,65_to_74,20151272
9389,Driver,Male,32,26_to_39,20152112
9390,Pedal cyclist,Male,62,40_to_64,20154081
9391,Driver,Male,19,17_to_25,20154007
9392,Driver,Female,19,17_to_25,20152202
9393,Driver,Male,31,26_to_39,20155071
9394,Motorcycle rider,Male,28,26_to_39,20151136
9395,Passenger,Male,47,40_to_64,20155140
9396,Driver,Male,19,17_to_25,20151252
9397,Driver,Male,59,40_to_64,20151123
9398,Driver,Male,67,65_to_74,20157005
9399,Motorcycle rider,Female,67,65_to_74,20151179
9400,Driver,Male,72,65_to_74,20151011
9401,Driver,Male,86,75_or_older,20156021
9402,Driver,Female,25,17_to_25,20152052
9403,Pedestrian,Male,28,26_to_39,20151311
9404,Passenger,Female,83,75_or_older,20151220
9405,Motorcycle rider,Male,13,0_to_16,20151223
9406,Driver,Male,20,17_to_25,20151191
9407,Motorcycle rider,Male,73,65_to_74,20151258
9408,Motorcycle rider,Male,61,40_to_64,20152012
9409,Driver,Male,21,17_to_25,20151172
9410,Motorcycle rider,Male,27,26_to_39,20151200
9411,Motorcycle rider,Male,28,26_to_39,20152170
9412,Motorcycle rider,Male,57,40_to_64,20151261
9413,Driver,Male,60,40_to_64,20155026
9414,Driver,Male,20,17_to_25,20151048
9415,Driver,Male,26,26_to_39,20151142
9416,Driver,Female,49,40_to_64,20151122
9417,Driver,Female,27,26_to_39,20154006
9418,Driver,Male,28,26_to_39,20152203
9419,Motorcycle rider,Male,25,17_to_25,20151042
9420,Motorcycle rider,Male,49,40_to_64,20151055
9421,Driver,Female,92,75_or_older,20152067
9422,Driver,Female,45,40_to_64,20154082
9423,Driver,Female,82,75_or_older,20154049
9424,Pedestrian,Male,61,40_to_64,20155029
9425,Driver,Male,54,40_to_64,20152142
9426,Passenger,Male,30,26_to_39,20151080
9427,Driver,Female,26,26_to_39,20151080
9428,Driver,Male,48,40_to_64,20154066
9429,Passenger,Female,73,65_to_74,20151117
9430,Driver,Male,77,75_or_older,20151117
9431,Pedestrian,Female,68,65_to_74,20151001
9432,Driver,Male,80,75_or_older,20152053
9433,Driver,Male,61,40_to_64,20152043
9434,Passenger,Female,26,26_to_39,20156024
9435,Motorcycle rider,Male,52,40_to_64,20152115
9436,Passenger,Female,91,75_or_older,20155076
9437,Driver,Male,40,40_to_64,20156026
9438,Driver,Male,32,26_to_39,20155130
9439,Passenger,Male,79,75_or_older,20152214
9440,Pedestrian,Male,68,65_to_74,20154071
9441,Pedestrian,Female,62,40_to_64,20154032
9442,Driver,Male,25,17_to_25,20152083
9443,Driver,Female,44,40_to_64,20155097
9444,Passenger,Male,24,17_to_25,20157003
9445,Driver,Male,31,26_to_39,20152120
9446,Motorcycle rider,Male,22,17_to_25,20154083
9447,Pedal cyclist,Male,59,40_to_64,20154056
9448,Pedal cyclist,Male,41,40_to_64,20151268
9449,Motorcycle rider,Male,18,17_to_25,20154053
9450,Driver,Male,39,26_to_39,20152008
9451,Pedestrian,Male,60,40_to_64,20151195
9452,Driver,Male,67,65_to_74,20151159
9453,Passenger,Female,72,65_to_74,20151159
9454,Motorcycle rider,Female,46,40_to_64,20151159
9455,Driver,Male,63,40_to_64,20151257
9456,Passenger,Male,32,26_to_39,20157023
9457,Passenger,Male,32,26_to_39,20157023
9458,Driver,Male,46,40_to_64,20151126
9459,Motorcycle rider,Male,52,40_to_64,20151022
9460,Pedestrian,Female,80,75_or_older,20152049
9461,Motorcycle rider,Male,31,26_to_39,20152204
9462,Motorcycle rider,Male,51,40_to_64,20151064
9463,Pedestrian,Male,36,26_to_39,20151228
9464,Driver,Male,21,17_to_25,20154065
9465,Driver,Male,35,26_to_39,20154060
9466,Motorcycle rider,Male,50,40_to_64,20151133
9467,Driver,Male,29,26_to_39,20154027
9468,Motorcycle rider,Male,47,40_to_64,20152114
9469,Motorcycle rider,Male,18,17_to_25,20156003
9470,Passenger,Female,36,26_to_39,20154075
9471,Motorcycle rider,Male,53,40_to_64,20154042
9472,Passenger,Female,88,75_or_older,20154069
9473,Driver,Male,39,26_to_39,20151302
9474,Driver,Male,45,40_to_64,20151061
9475,Passenger,Female,57,40_to_64,20151293
9476,Pedestrian,Female,40,40_to_64,20151047
9477,Passenger,Male,45,40_to_64,20152215
9478,Driver,Female,54,40_to_64,20155015
9479,Motorcycle rider,Male,50,40_to_64,20152020
9480,Driver,Male,66,65_to_74,20151079
9481,Pedal cyclist,Male,60,40_to_64,20152179
9482,Passenger,Female,63,40_to_64,20152123
9483,Driver,Female,35,26_to_39,20152064
9484,Driver,Male,84,75_or_older,20152082
9485,Driver,Male,52,40_to_64,20152050
9486,Motorcycle rider,Male,34,26_to_39,20155137
9487,Pedal cyclist,Male,54,40_to_64,20151291
9488,Pedestrian,Male,71,65_to_74,20154088
9489,Pedestrian,Male,36,26_to_39,20152098
9490,Driver,Male,24,17_to_25,20151108
9491,Driver,Male,54,40_to_64,20151089
9492,Passenger,Female,35,26_to_39,20157032
9493,Motorcycle rider,Male,65,65_to_74,20151107
9494,Passenger,Female,45,40_to_64,20152027
9495,Driver,Male,17,17_to_25,20154041
9496,Driver,Male,82,75_or_older,20154093
9497,Driver,Female,71,65_to_74,20156032
9498,Passenger,Female,16,0_to_16,20152045
9499,Motorcycle rider,Female,53,40_to_64,20152063
9500,Driver,Female,26,26_to_39,20152138
9501,Driver,Female,24,17_to_25,20151147
9502,Driver,Female,36,26_to_39,20151321
9503,Driver,Male,72,65_to_74,20152069
9504,Pedal cyclist,Female,42,40_to_64,20154031
9505,Motorcycle rider,Male,51,40_to_64,20155042
9506,Pedestrian,Female,16,0_to_16,20152165
9507,Driver,Female,25,17_to_25,20151315
9508,Passenger,Male,26,26_to_39,20151295
9509,Driver,Male,71,65_to_74,20152206
9510,Driver,Male,52,40_to_64,20151030
9511,Driver,Male,36,26_to_39,20152201
9512,Motorcycle rider,Male,67,65_to_74,20155122
9513,Driver,Female,84,75_or_older,20154080
9514,Driver,Male,24,17_to_25,20158004
9515,Passenger,Male,18,17_to_25,20157028
9516,Passenger,Male,45,40_to_64,20152149
9517,Passenger,Female,42,40_to_64,20151213
9518,Driver,Female,68,65_to_74,20154089
9519,Passenger,Female,88,75_or_older,20151016
9520,Pedestrian,Female,72,65_to_74,20151156
9521,Driver,Male,47,40_to_64,20156011
9522,Passenger,Female,72,65_to_74,20151046
9523,Driver,Male,71,65_to_74,20151151
9524,Passenger,Male,19,17_to_25,20155072
9525,Driver,Male,42,40_to_64,20155072
9526,Motorcycle rider,Male,24,17_to_25,20151155
9527,Driver,Male,30,26_to_39,20151116
9528,Driver,Male,26,26_to_39,20157021
9529,Driver,Male,39,26_to_39,20152007
9530,Driver,Male,18,17_to_25,20152006
9531,Motorcycle rider,Male,50,40_to_64,20151086
9532,Driver,Female,45,40_to_64,20151299
9533,Passenger,Female,70,65_to_74,20151140
9534,Driver,Male,70,65_to_74,20151140
9535,Driver,Male,28,26_to_39,20155099
9536,Motorcycle rider,Male,21,17_to_25,20156016
9537,Passenger,Female,86,75_or_older,20151229
9538,Motorcycle rider,Male,43,40_to_64,20158005
9539,Driver,Male,58,40_to_64,20154014
9540,Pedestrian,Male,45,40_to_64,20155120
9541,Passenger,Male,18,17_to_25,20151222
9542,Driver,Male,79,75_or_older,20151176
9543,Motorcycle rider,Male,32,26_to_39,20152160
9544,Pedestrian,Female,85,75_or_older,20151286
9545,Pedestrian,Female,81,75_or_older,20154034
9546,Motorcycle rider,Female,40,40_to_64,20152130
9547,Motorcycle rider,Male,24,17_to_25,20156001
9548,Driver,Female,87,75_or_older,20152046
9549,Driver,Male,33,26_to_39,20151250
9550,Pedestrian,Female,73,65_to_74,20151087
9551,Driver,Male,54,40_to_64,20155037
9552,Pedestrian,Male,15,0_to_16,20155096
9553,Driver,Male,43,40_to_64,20152161
9554,Passenger,Male,18,17_to_25,20155106
9555,Driver,Male,48,40_to_64,20152010
9556,Passenger,Female,14,0_to_16,20155135
9557,Driver,Male,47,40_to_64,20155135
9558,Driver,Male,43,40_to_64,20157026
9559,Passenger,Male,20,17_to_25,20154074
9560,Pedal cyclist,Male,77,75_or_older,20151307
9561,Driver,Male,47,40_to_64,20151050
9562,Driver,Male,43,40_to_64,20152184
9563,Motorcycle rider,Male,56,40_to_64,20151178
9564,Driver,Male,48,40_to_64,20154094
9565,Driver,Female,17,17_to_25,20151263
9566,Pedestrian,Male,16,0_to_16,20155043
9567,Driver,Female,64,40_to_64,20151106
9568,Driver,Male,44,40_to_64,20154046
9569,Driver,Male,29,26_to_39,20152137
9570,Driver,Male,84,75_or_older,20151233
9571,Driver,Male,48,40_to_64,20151166
9572,Driver,Male,46,40_to_64,20151317
9573,Driver,Male,44,40_to_64,20152113
9574,Motorcycle rider,Male,31,26_to_39,20152119
9575,Driver,Female,23,17_to_25,20156002
9576,Driver,Male,54,40_to_64,20152176
9577,Passenger,Male,27,26_to_39,20152117
9578,Pedestrian,Male,46,40_to_64,20151027
9579,Motorcycle rider,Male,65,65_to_74,20151071
9580,Pedestrian,Female,94,75_or_older,20151318
9581,Motorcycle rider,Male,47,40_to_64,20151208
9582,Driver,Male,68,65_to_74,20151308
9583,Pedestrian,Male,70,65_to_74,20152181
9584,Passenger,Male,82,75_or_older,20154043
9585,Pedestrian,Female,82,75_or_older,20151325
9586,Passenger,Female,16,0_to_16,20152218
9587,Passenger,Female,15,0_to_16,20151323
9588,Passenger,Male,27,26_to_39,20155108
9589,Driver,Female,23,17_to_25,20155108
9590,Passenger,Male,31,26_to_39,20155108
9591,Driver,Male,24,17_to_25,20155027
9592,Driver,Male,18,17_to_25,20155094
9593,Pedestrian,Male,71,65_to_74,20151003
9594,Driver,Male,20,17_to_25,20155059
9595,Driver,Male,62,40_to_64,20156014
9596,Motorcycle rider,Male,44,40_to_64,20151077
9597,Pedal cyclist,Male,92,75_or_older,20155119
9598,Passenger,Male,2,0_to_16,20152068
9599,Pedestrian,Male,10,0_to_16,20151274
9600,Motorcycle rider,Male,28,26_to_39,20157034
9601,Driver,Female,19,17_to_25,20152152
9602,Driver,Male,18,17_to_25,20154024
9603,Passenger,Female,2,0_to_16,20151217
9604,Pedestrian,Male,42,40_to_64,20152002
9605,Driver,Male,25,17_to_25,20157014
9606,Passenger,Male,17,17_to_25,20155012
9607,Passenger,Male,15,0_to_16,20155012
9608,Driver,Male,17,17_to_25,20155012
9609,Passenger,Male,18,17_to_25,20155012
9610,Pedestrian,Male,66,65_to_74,20152040
9611,Motorcycle rider,Male,59,40_to_64,20151277
9612,Passenger,Female,27,26_to_39,20152028
9613,Motorcycle rider,Male,20,17_to_25,20157033
9614,Passenger,Female,72,65_to_74,20151227
9615,Driver,Male,72,65_to_74,20151227
9616,Passenger,Female,11,0_to_16,20151082
9617,Pedestrian,Male,36,26_to_39,20152103
9618,Driver,Male,55,40_to_64,20152038
9619,Passenger,Male,17,17_to_25,20151115
9620,Driver,Male,14,0_to_16,20151115
9621,Driver,Male,41,40_to_64,20151125
9622,Pedestrian,Female,49,40_to_64,20154076
9623,Motorcycle rider,Male,27,26_to_39,20151243
9624,Passenger,Male,16,0_to_16,20152076
9625,Driver,Female,52,40_to_64,20155020
9626,Driver,Male,65,65_to_74,20151212
9627,Driver,Male,22,17_to_25,20151234
9628,Pedestrian,Female,65,65_to_74,20151290
9629,Pedestrian,Male,75,75_or_older,20154026
9630,Driver,Male,31,26_to_39,20151175
9631,Motorcycle rider,Male,44,40_to_64,20151152
9632,Motorcycle rider,Male,49,40_to_64,20151075
9633,Motorcycle rider,Male,37,26_to_39,20151298
9634,Driver,Female,46,40_to_64,20155051
9635,Passenger,Male,67,65_to_74,20154059
9636,Driver,Female,53,40_to_64,20154059
9637,Motorcycle rider,Male,27,26_to_39,20151204
9638,Passenger,Male,19,17_to_25,20151063
9639,Passenger,Male,21,17_to_25,20151063
9640,Passenger,Male,17,17_to_25,20151063
9641,Motorcycle rider,Male,44,40_to_64,20151182
9642,Motorcycle rider,Male,36,26_to_39,20152079
9643,Driver,Female,47,40_to_64,20154009
9644,Driver,Male,22,17_to_25,20151023
9645,Pedestrian,Female,83,75_or_older,20151297
9646,Pedestrian,Male,68,65_to_74,20152036
9647,Driver,Female,70,65_to_74,20152100
9648,Motorcycle rider,Male,23,17_to_25,20157038
9649,Passenger,Male,32,26_to_39,20157025
9650,Pedestrian,Male,14,0_to_16,20155032
9651,Passenger,Female,7,0_to_16,20151244
9652,Pedestrian,Male,75,75_or_older,20152086
9653,Pedestrian,Male,45,40_to_64,20154005
9654,Driver,Female,58,40_to_64,20152107
9655,Pedestrian,Male,45,40_to_64,20151068
9656,Driver,Male,54,40_to_64,20155101
9657,Pedestrian,Male,77,75_or_older,20154010
9658,Driver,Male,67,65_to_74,20152209
9659,Pedestrian,Female,94,75_or_older,20151245
9660,Motorcycle rider,Male,18,17_to_25,20155061
9661,Driver,Male,55,40_to_64,20151313
9662,Motorcycle rider,Male,24,17_to_25,20151186
9663,Driver,Male,24,17_to_25,20155041
9664,Driver,Female,62,40_to_64,20154047
9665,Driver,Male,39,26_to_39,20151269
9666,Driver,Male,31,26_to_39,20154095
9667,Driver,Male,97,75_or_older,20152222
9668,Pedestrian,Male,52,40_to_64,20152229
9669,Pedestrian,Male,60,40_to_64,20152226
9670,Pedestrian,Female,43,40_to_64,20157027
9671,Passenger,Male,20,17_to_25,20155028
9672,Driver,Male,29,26_to_39,20155056
9673,Passenger,Male,53,40_to_64,20152111
9674,Driver,Male,89,75_or_older,20151146
9675,Driver,Female,89,75_or_older,20155062
9676,Passenger,Female,91,75_or_older,20152033
9677,Passenger,Female,88,75_or_older,20152033
9678,Driver,Female,88,75_or_older,20152075
9679,Motorcycle rider,Male,63,40_to_64,20157020
9680,Driver,Male,29,26_to_39,20155074
9681,Driver,Male,57,40_to_64,20152175
9682,Driver,Female,23,17_to_25,20154090
9683,Motorcycle rider,Male,45,40_to_64,20151190
9684,Driver,Male,78,75_or_older,20151144
9685,Motorcycle rider,Male,42,40_to_64,20151171
9686,Driver,Male,30,26_to_39,20152190
9687,Passenger,Male,46,40_to_64,20152014
9688,Driver,Male,65,65_to_74,20152014
9689,Motorcycle pillion passenger,Female,23,17_to_25,20155113
9690,Driver,Male,47,40_to_64,20151083
9691,Passenger,Male,28,26_to_39,20151202
9692,Driver,Female,41,40_to_64,20152164
9693,Pedestrian,Female,49,40_to_64,20155001
9694,Driver,Male,32,26_to_39,20156022
9695,Driver,Male,57,40_to_64,20151187
9696,Driver,Male,28,26_to_39,20152093
9697,Motorcycle rider,Male,49,40_to_64,20152156
9698,Motorcycle rider,Male,28,26_to_39,20154061
9699,Motorcycle rider,Male,23,17_to_25,20154018
9700,Motorcycle rider,Female,53,40_to_64,20157031
9701,Pedestrian,Male,76,75_or_older,20151102
9702,Driver,Male,30,26_to_39,20155019
9703,Driver,Male,34,26_to_39,20151230
9704,Driver,Male,51,40_to_64,20152099
9705,Driver,Male,37,26_to_39,20152071
9706,Driver,Male,50,40_to_64,20151025
9707,Driver,Male,57,40_to_64,20151069
9708,Motorcycle rider,Male,31,26_to_39,20151183
9709,Driver,Male,46,40_to_64,20151138
9710,Pedestrian,Female,74,65_to_74,20152102
9711,Driver,Female,25,17_to_25,20151161
9712,Pedestrian,Male,35,26_to_39,20157002
9713,Motorcycle rider,Male,30,26_to_39,20151158
9714,Driver,Male,29,26_to_39,20158010
9715,Driver,Female,32,26_to_39,20156023
9716,Passenger,Male,40,40_to_64,20156023
9717,Passenger,Male,18,17_to_25,20152122
9718,Passenger,Female,74,65_to_74,20152223
9719,Driver,Male,76,75_or_older,20152223
9720,Pedestrian,Male,87,75_or_older,20156020
9721,Driver,Male,74,65_to_74,20152087
9722,Pedestrian,Male,39,26_to_39,20151236
9723,Pedestrian,Female,69,65_to_74,20152074
9724,Motorcycle rider,Male,33,26_to_39,20151037
9725,Pedestrian,Male,27,26_to_39,20151284
9726,Passenger,Female,60,40_to_64,20151006
9727,Driver,Male,42,40_to_64,20152013
9728,Driver,Male,73,65_to_74,20151135
9729,Driver,Female,86,75_or_older,20151112
9730,Pedestrian,Female,61,40_to_64,20154030
9731,Pedestrian,Female,74,65_to_74,20151221
9732,Driver,Male,75,75_or_older,20151038
9733,Motorcycle rider,Male,41,40_to_64,20155040
9734,Motorcycle rider,Male,39,26_to_39,20152147
9735,Driver,Male,36,26_to_39,20151118
9736,Passenger,Male,8,0_to_16,20151283
9737,Pedal cyclist,Male,44,40_to_64,20156013
9738,Driver,Male,27,26_to_39,20151270
9739,Driver,Female,87,75_or_older,20151255
9740,Driver,Female,47,40_to_64,20151305
9741,Driver,Male,48,40_to_64,20152145
9742,Passenger,Female,73,65_to_74,20151196
9743,Pedestrian,Male,55,40_to_64,20156005
9744,Driver,Female,55,40_to_64,20151165
9745,Driver,Male,93,75_or_older,20151189
9746,Passenger,Female,7,0_to_16,20158014
9747,Passenger,Female,18,17_to_25,20151053
9748,Driver,Male,30,26_to_39,20155093
9749,Pedestrian,Male,43,40_to_64,20151203
9750,Driver,Male,77,75_or_older,20154035
9751,Passenger,Male,73,65_to_74,20151143
9752,Driver,Male,93,75_or_older,20151128
9753,Passenger,Male,16,0_to_16,20152029
9754,Pedestrian,Female,79,75_or_older,20151024
9755,Pedestrian,Female,42,40_to_64,20152066
9756,Passenger,Female,23,17_to_25,20156030
9757,Pedestrian,Female,64,40_to_64,20152198
9758,Pedestrian,Male,47,40_to_64,20157009
9759,Passenger,Female,74,65_to_74,20152167
9760,Motorcycle rider,Male,55,40_to_64,20152055
9761,Driver,Female,18,17_to_25,20151215
9762,Driver,Male,28,26_to_39,20151164
9763,Driver,Male,19,17_to_25,20155092
9764,Driver,Male,41,40_to_64,20151119
9765,Pedestrian,Male,30,26_to_39,20157001
9766,Driver,Male,40,40_to_64,20152026
9767,Driver,Male,87,75_or_older,20151105
9768,Passenger,Female,37,26_to_39,20154092
9769,Passenger,Male,13,0_to_16,20154092
9770,Driver,Male,32,26_to_39,20154092
9771,Motorcycle rider,Male,17,17_to_25,20151148
9772,Passenger,Female,27,26_to_39,20155031
9773,Passenger,Female,60,40_to_64,20155031
9774,Pedestrian,Male,89,75_or_older,20151090
9775,Driver,Female,44,40_to_64,20157036
9776,Passenger,Male,16,0_to_16,20154021
9777,Pedestrian,Male,60,40_to_64,20151294
9778,Driver,Male,38,26_to_39,20152019
9779,Pedestrian,Male,37,26_to_39,20151074
9780,Driver,Male,68,65_to_74,20157040
9781,Passenger,Male,35,26_to_39,20157040
9782,Passenger,Male,18,17_to_25,20151262
9783,Driver,Male,53,40_to_64,20154079
9784,Driver,Male,42,40_to_64,20155064
9785,Motorcycle rider,Male,51,40_to_64,20151238
9786,Driver,Male,72,65_to_74,20152227
9787,Passenger,Female,71,65_to_74,20152227
9788,Driver,Male,89,75_or_older,20151211
9789,Passenger,Female,88,75_or_older,20152116
9790,Driver,Male,24,17_to_25,20151124
9791,Driver,Male,28,26_to_39,20155068
9792,Passenger,Male,4,0_to_16,20151127
9793,Driver,Male,26,26_to_39,20157015
9794,Motorcycle rider,Male,18,17_to_25,20156031
9795,Driver,Male,24,17_to_25,20158011
9796,Driver,Male,22,17_to_25,20152128
9797,Pedal cyclist,Male,40,40_to_64,20152021
9798,Driver,Male,46,40_to_64,20151288
9799,Driver,Female,50,40_to_64,20152037
9800,Driver,Male,76,75_or_older,20152199
9801,Driver,Male,75,75_or_older,20154022
9802,Driver,Male,33,26_to_39,20154055
9803,Driver,Male,73,65_to_74,20151095
9804,Pedestrian,Male,40,40_to_64,20154057
9805,Pedestrian,Male,17,17_to_25,20152126
9806,Passenger,Male,20,17_to_25,20157029
9807,Driver,Male,20,17_to_25,20157029
9808,Driver,Female,28,26_to_39,20151035
9809,Pedestrian,Male,2,0_to_16,201550059
9810,Passenger,Female,16,0_to_16,20152162
9811,Driver,Male,18,17_to_25,20152162
9812,Passenger,Female,17,17_to_25,20152162
9813,Driver,Female,61,40_to_64,20154003
9814,Driver,Male,74,65_to_74,20155067
9815,Pedal cyclist,Male,58,40_to_64,20152092
9816,Motorcycle rider,Male,27,26_to_39,20154033
9817,Passenger,Female,72,65_to_74,20151310
9818,Driver,Male,73,65_to_74,20151310
9819,Motorcycle rider,Male,47,40_to_64,20155002
9820,Pedal cyclist,Male,17,17_to_25,20152001
9821,Driver,Male,31,26_to_39,20158003
9822,Driver,Female,60,40_to_64,20151163
9823,Driver,Male,27,26_to_39,20155090
9824,Driver,Male,79,75_or_older,20155133
9825,Driver,Male,51,40_to_64,20151045
9826,Pedestrian,Male,86,75_or_older,20151130
9827,Driver,Female,27,26_to_39,20152224
9828,Driver,Male,33,26_to_39,20152154
9829,Motorcycle rider,Male,21,17_to_25,20156028
9830,Driver,Male,65,65_to_74,20155078
9831,Pedestrian,Male,59,40_to_64,20151040
9832,Pedestrian,Male,72,65_to_74,20155033
9833,Driver,Female,32,26_to_39,20154029
9834,Driver,Male,39,26_to_39,20155131
9835,Driver,Female,70,65_to_74,20151278
9836,Passenger,Male,28,26_to_39,20155132
9837,Driver,Female,19,17_to_25,20152048
9838,Driver,Male,27,26_to_39,20154001
9839,Driver,Male,38,26_to_39,20151060
9840,Driver,Male,56,40_to_64,20151060
9841,Motorcycle rider,Male,16,0_to_16,20151132
9842,Driver,Female,86,75_or_older,20151073
9843,Driver,Male,55,40_to_64,20152065
9844,Driver,Male,33,26_to_39,20151129
9845,Pedestrian,Female,41,40_to_64,20157041
9846,Passenger,Female,18,17_to_25,20152110
9847,Driver,Male,19,17_to_25,20152110
9848,Driver,Male,31,26_to_39,20152004
9849,Passenger,Male,20,17_to_25,20151111
9850,Driver,Male,47,40_to_64,20152197
9851,Motorcycle rider,Male,56,40_to_64,20154044
9852,Passenger,Male,18,17_to_25,20155052
9853,Driver,Male,22,17_to_25,20151326
9854,Driver,Female,85,75_or_older,20151285
9855,Passenger,Male,18,17_to_25,20155016
9856,Driver,Female,17,17_to_25,20154037
9857,Passenger,Male,26,26_to_39,20155091
9858,Passenger,Male,54,40_to_64,20151240
9859,Driver,Male,18,17_to_25,20152062
9860,Driver,Male,19,17_to_25,20152054
9861,Passenger,Female,16,0_to_16,20151309
9862,Driver,Female,18,17_to_25,20151309
9863,Passenger,Male,16,0_to_16,20152056
9864,Driver,Male,18,17_to_25,20152213
9865,Pedestrian,Male,25,17_to_25,20151018
9866,Pedestrian,Male,31,26_to_39,20156029
9867,Driver,Female,18,17_to_25,20151031
9868,Driver,Male,19,17_to_25,20152155
