crashId,locationId
20205038,20205038_WA_Major Cities of Australia_Perth - South East_Armadale_Local Road
20203240,20203240_QLD_Inner Regional Australia_Wide Bay_Gympie_Access road
20201216,20201216_NSW_Outer Regional Australia_New England and North West_Walcha_National or State Highway
20202077,20202077_VIC_Inner Regional Australia_Ballarat_Central Goldfields_Arterial Road
20205070,20205070_WA_Major Cities of Australia_Perth - North West_Wanneroo_National or State Highway
20202135,20202135_VIC_Major Cities of Australia_Geelong_Greater Geelong_Sub-arterial Road
20202182,20202182_VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Arterial Road
20202181,20202181_VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_Local Road
20203140,20203140_QLD_Inner Regional Australia_Brisbane - West_Brisbane_Sub-arterial Road
20202017,20202017_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_Local Road
20202005,20202005_VIC_Major Cities of Australia_Melbourne - Inner_Darebin_Sub-arterial Road
20205103,20205103_WA_Remote Australia_Western Australia - Wheat Belt_Corrigin_National or State Highway
20202042,20202042_VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20202027,20202027_VIC_Major Cities of Australia_Melbourne - West_Melton_Sub-arterial Road
20203186,20203186_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20201077,20201077_NSW_Inner Regional Australia_Newcastle and Lake Macquarie_Lake Macquarie_Sub-arterial Road
20203231,20203231_QLD_Major Cities of Australia_Gold Coast_Gold Coast_National or State Highway
20203150,20203150_QLD_Outer Regional Australia_Cairns_Cassowary Coast_Collector Road
20204058,20204058_SA_Very Remote Australia_South Australia - Outback_Anangu Pitjantjatjara Yankunytjatjara_Local Road
20202155,20202155_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Arterial Road
20202173,20202173_VIC_Inner Regional Australia_North West_Northern Grampians_Local Road
20202074,20202074_VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20201183,20201183_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Collector Road
20205006,20205006_WA_Very Remote Australia_Western Australia - Outback (North)_Derby-West Kimberley_National or State Highway
20205126,20205126_WA_Inner Regional Australia_Western Australia - Wheat Belt_Gingin_Arterial Road
20201168,20201168_NSW_Outer Regional Australia_Riverina_Temora_Arterial Road
20205062,20205062_WA_Outer Regional Australia_Western Australia - Wheat Belt_Plantagenet_National or State Highway
20203085,20203085_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Collector Road
20204027,20204027_SA_Very Remote Australia_South Australia - Outback_Elliston_Arterial Road
20202055,20202055_VIC_Inner Regional Australia_Shepparton_Greater Shepparton_National or State Highway
20204014,20204014_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Collector Road
20202146,20202146_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20204045,20204045_SA_Outer Regional Australia_South Australia - South East_Renmark Paringa_Collector Road
20204077,20204077_SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20204064,20204064_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20205076,20205076_WA_Major Cities of Australia_Perth - South West_Fremantle_Local Road
20202113,20202113_VIC_Outer Regional Australia_North West_Mildura_Local Road
20202030,20202030_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_National or State Highway
20203082,20203082_QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Sub-arterial Road
20205113,20205113_WA_Inner Regional Australia_Western Australia - Wheat Belt_Toodyay_Arterial Road
20203026,20203026_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20201192,20201192_NSW_Outer Regional Australia_Central West_Parkes_Sub-arterial Road
20204024,20204024_SA_Very Remote Australia_South Australia - Outback_Streaky Bay_Sub-arterial Road
20203145,20203145_QLD_Inner Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Local Road
20204056,20204056_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Goyder_Sub-arterial Road
20203151,20203151_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Collector Road
20203170,20203170_QLD_Outer Regional Australia_Wide Bay_South Burnett_National or State Highway
20204051,20204051_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Adelaide Plains_Local Road
20201221,20201221_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_Arterial Road
20201109,20201109_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20201113,20201113_NSW_Outer Regional Australia_Riverina_Federation_Sub-arterial Road
20202148,20202148_VIC_Inner Regional Australia_North West_Northern Grampians_Arterial Road
20201117,20201117_NSW_Outer Regional Australia_New England and North West_Inverell_National or State Highway
20201083,20201083_NSW_Inner Regional Australia_Capital Region_Yass Valley_Arterial Road
20202117,20202117_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_National or State Highway
20204057,20204057_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Mount Remarkable_Arterial Road
20203182,20203182_QLD_Inner Regional Australia_Wide Bay_Bundaberg_Sub-arterial Road
20201260,20201260_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Collector Road
20203180,20203180_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20201097,20201097_NSW_Outer Regional Australia_New England and North West_Tamworth_Sub-arterial Road
20204026,20204026_SA_Major Cities of Australia_Adelaide - South_Holdfast Bay_Collector Road
20202165,20202165_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Local Road
20203059,20203059_QLD_Inner Regional Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20201248,20201248_NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20203169,20203169_QLD_Outer Regional Australia_Townsville_Townsville_Sub-arterial Road
20201147,20201147_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Hornsby_National or State Highway
20202043,20202043_VIC_Inner Regional Australia_Warrnambool and South West_Southern Grampians_Local Road
20202067,20202067_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Sub-arterial Road
20203183,20203183_QLD_Inner Regional Australia_Central Queensland_Livingstone_Sub-arterial Road
20205012,20205012_WA_Outer Regional Australia_Western Australia - Wheat Belt_Victoria Plains_Arterial Road
20201228,20201228_NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Local Road
20203174,20203174_QLD_Inner Regional Australia_Ipswich_Somerset_Collector Road
20203073,20203073_QLD_Outer Regional Australia_Cairns_Mareeba_National or State Highway
20201017,20201017_NSW_Inner Regional Australia_Central West_Cabonne_Sub-arterial Road
20201227,20201227_NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Arterial Road
20203141,20203141_QLD_Outer Regional Australia_Wide Bay_South Burnett_Collector Road
20202036,20202036_VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_National or State Highway
20204070,20204070_SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_Sub-arterial Road
20204002,20204002_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20206001,20206001_TAS_Outer Regional Australia_West and North West_Circular Head_National or State Highway
20202137,20202137_VIC_Major Cities of Australia_Melbourne - Inner_Moonee Valley_Sub-arterial Road
20203016,20203016_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20206013,20206013_TAS_Inner Regional Australia_Hobart_Clarence_National or State Highway
20204055,20204055_SA_Inner Regional Australia_South Australia - South East_Murray Bridge_Arterial Road
20202001,20202001_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_National or State Highway
20201028,20201028_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Local Road
20202149,20202149_VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_National or State Highway
20201156,20201156_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20202010,20202010_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_National or State Highway
20201005,20201005_NSW_Outer Regional Australia_Central West_Warrumbungle_National or State Highway
20201055,20201055_NSW_Inner Regional Australia_Far West and Orana_Dubbo_Sub-arterial Road
20207012,20207012_NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_National or State Highway
20204043,20204043_SA_Outer Regional Australia_South Australia - Outback_Port Augusta_Local Road
20201161,20201161_NSW_Major Cities of Australia_Sydney - Ryde_Hornsby_Local Road
20203019,20203019_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Sub-arterial Road
20202120,20202120_VIC_Outer Regional Australia_Hume_Mansfield_Local Road
20202021,20202021_VIC_Major Cities of Australia_Melbourne - Inner South_Kingston (Vic.)_Local Road
20205084,20205084_WA_Remote Australia_Western Australia - Outback (South)_Northampton_Arterial Road
20203154,20203154_QLD_Major Cities of Australia_Ipswich_Ipswich_Sub-arterial Road
20201230,20201230_NSW_Major Cities of Australia_Illawarra_Wollongong_Collector Road
20201089,20201089_NSW_Outer Regional Australia_Murray_Federation_Sub-arterial Road
20203247,20203247_QLD_Inner Regional Australia_Ipswich_Lockyer Valley_National or State Highway
20207016,20207016_NT_Outer Regional Australia_Darwin_Palmerston_Arterial Road
20203044,20203044_QLD_Major Cities of Australia_Brisbane - East_Redland_Sub-arterial Road
20201108,20201108_NSW_Inner Regional Australia_Richmond - Tweed_Tweed_National or State Highway
20205021,20205021_WA_Outer Regional Australia_Western Australia - Wheat Belt_Wagin_Arterial Road
20205003,20205003_WA_Major Cities of Australia_Perth - South West_Melville_National or State Highway
20202078,20202078_VIC_Inner Regional Australia_Warrnambool and South West_Corangamite_Arterial Road
20205115,20205115_WA_Outer Regional Australia_Western Australia - Wheat Belt_Beverley_National or State Highway
20202150,20202150_VIC_Outer Regional Australia_North West_West Wimmera_Arterial Road
20202112,20202112_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20207014,20207014_NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20201115,20201115_NSW_Major Cities of Australia_Capital Region_Yass Valley_Sub-arterial Road
20202103,20202103_VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Sub-arterial Road
20203102,20203102_QLD_Major Cities of Australia_Brisbane - North_Brisbane_Sub-arterial Road
20206007,20206007_TAS_Outer Regional Australia_South East_Huon Valley_Sub-arterial Road
20201020,20201020_NSW_Remote Australia_Central West_Lachlan_Local Road
20204023,20204023_SA_Outer Regional Australia_South Australia - Outback_Port Augusta_Collector Road
20201069,20201069_NSW_Outer Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20201030,20201030_NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Arterial Road
20201235,20201235_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_Arterial Road
20205085,20205085_WA_Outer Regional Australia_Bunbury_Bridgetown-Greenbushes_National or State Highway
20202185,20202185_VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20202136,20202136_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20205107,20205107_WA_Inner Regional Australia_Bunbury_Harvey_Arterial Road
20201157,20201157_NSW_Major Cities of Australia_Sydney - Parramatta_Parramatta_Collector Road
20202152,20202152_VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Arterial Road
20205088,20205088_WA_Major Cities of Australia_Perth - South West_Rockingham_Local Road
20201050,20201050_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Cessnock_Arterial Road
20202179,20202179_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Arterial Road
20204042,20204042_SA_Remote Australia_South Australia - Outback_Lower Eyre Peninsula_Arterial Road
20203133,20203133_QLD_Very Remote Australia_Queensland - Outback_Longreach_Local Road
20202031,20202031_VIC_Outer Regional Australia_North West_Horsham_National or State Highway
20202052,20202052_VIC_Inner Regional Australia_Bendigo_Mount Alexander_Sub-arterial Road
20204009,20204009_SA_Remote Australia_South Australia - South East_Kangaroo Island_Access road
20203216,20203216_QLD_Inner Regional Australia_Moreton Bay - North_Somerset_National or State Highway
20203219,20203219_QLD_Outer Regional Australia_Darling Downs - Maranoa_Southern Downs_Sub-arterial Road
20201128,20201128_NSW_Major Cities of Australia_Sydney - Parramatta_Parramatta_Collector Road
20201074,20201074_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Arterial Road
20206031,20206031_TAS_Outer Regional Australia_West and North West_Central Coast (Tas.)_Sub-arterial Road
20205060,20205060_WA_Major Cities of Australia_Perth - North West_Wanneroo_Local Road
20201139,20201139_NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Singleton_National or State Highway
20201261,20201261_NSW_Major Cities of Australia_Sydney - City and Inner South_Bayside (NSW)_National or State Highway
20207021,20207021_NT_Outer Regional Australia_Darwin_Unincorporated NT_Arterial Road
20201123,20201123_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20201049,20201049_NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Collector Road
20201015,20201015_NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Arterial Road
20203251,20203251_QLD_Outer Regional Australia_Queensland - Outback_Mareeba_Local Road
20206002,20206002_TAS_Outer Regional Australia_West and North West_Latrobe (Tas.)_National or State Highway
20202048,20202048_VIC_Outer Regional Australia_Warrnambool and South West_Moyne_Arterial Road
20203034,20203034_QLD_Inner Regional Australia_Ipswich_Somerset_National or State Highway
20201054,20201054_NSW_Major Cities of Australia_Illawarra_Wollongong_National or State Highway
20201018,20201018_NSW_Outer Regional Australia_Riverina_Temora_Local Road
20202003,20202003_VIC_Major Cities of Australia_Melbourne - South East_Monash_National or State Highway
20204031,20204031_SA_Remote Australia_South Australia - Outback_Kimba_National or State Highway
20203067,20203067_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Isaac_Local Road
20204018,20204018_SA_Inner Regional Australia_South Australia - South East_Alexandrina_Local Road
20203110,20203110_QLD_Outer Regional Australia_Cairns_Tablelands_National or State Highway
20201103,20201103_NSW_Major Cities of Australia_Sydney - South West_Penrith_Arterial Road
20202107,20202107_VIC_Inner Regional Australia_Shepparton_Moira_Local Road
20203166,20203166_QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_Sub-arterial Road
20201024,20201024_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_Local Road
20201206,20201206_NSW_Major Cities of Australia_Illawarra_Shellharbour_Collector Road
20202142,20202142_VIC_Major Cities of Australia_Melbourne - North East_Darebin_Sub-arterial Road
20201203,20201203_NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Local Road
20201075,20201075_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Local Road
20206009,20206009_TAS_Inner Regional Australia_Launceston and North East_Meander Valley_National or State Highway
20202045,20202045_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_National or State Highway
20204059,20204059_SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20205132,20205132_WA_Major Cities of Australia_Perth - South East_Victoria Park_Arterial Road
20203200,20203200_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20205090,20205090_WA_Major Cities of Australia_Perth - North East_Swan_Local Road
20205037,20205037_WA_Inner Regional Australia_Bunbury_Busselton_Local Road
20201111,20201111_NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_Arterial Road
20202158,20202158_VIC_Inner Regional Australia_Ballarat_Central Goldfields_National or State Highway
20202167,20202167_VIC_Inner Regional Australia_Hume_Strathbogie_National or State Highway
20202040,20202040_VIC_Inner Regional Australia_Hume_Murrindindi_National or State Highway
20201107,20201107_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20203224,20203224_QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20203147,20203147_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_National or State Highway
20202184,20202184_VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20201190,20201190_NSW_Outer Regional Australia_Central West_Parkes_National or State Highway
20201245,20201245_NSW_Inner Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20204083,20204083_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Yorke Peninsula_Arterial Road
20203207,20203207_QLD_Major Cities of Australia_Ipswich_Ipswich_Collector Road
20201259,20201259_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20202068,20202068_VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Arterial Road
20201178,20201178_NSW_Outer Regional Australia_Riverina_Cootamundra-Gundagai_National or State Highway
20203196,20203196_QLD_Major Cities of Australia_Brisbane - East_Brisbane_National or State Highway
20206016,20206016_TAS_Outer Regional Australia_West and North West_Devonport_Local Road
20206008,20206008_TAS_Outer Regional Australia_South East_Southern Midlands_Arterial Road
20201105,20201105_NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Collector Road
20201171,20201171_NSW_Outer Regional Australia_Central West_Parkes_Sub-arterial Road
20202161,20202161_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Local Road
20205010,20205010_WA_Outer Regional Australia_Western Australia - Outback (South)_Greater Geraldton_National or State Highway
20202085,20202085_VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_Arterial Road
20206026,20206026_TAS_Outer Regional Australia_South East_Huon Valley_National or State Highway
20201199,20201199_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20201085,20201085_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Local Road
20206024,20206024_TAS_Inner Regional Australia_Launceston and North East_Launceston_Local Road
20201027,20201027_NSW_Outer Regional Australia_Riverina_Griffith_Arterial Road
20202024,20202024_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Local Road
20203092,20203092_QLD_Remote Australia_Central Queensland_Central Highlands (Qld)_National or State Highway
20206029,20206029_TAS_Outer Regional Australia_West and North West_Burnie_Local Road
20204080,20204080_SA_Inner Regional Australia_South Australia - South East_Murray Bridge_Sub-arterial Road
20204049,20204049_SA_Outer Regional Australia_South Australia - South East_Coorong_National or State Highway
20205011,20205011_WA_Outer Regional Australia_Western Australia - Wheat Belt_Broomehill-Tambellup_Arterial Road
20201076,20201076_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20203227,20203227_QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_Sub-arterial Road
20201012,20201012_NSW_Major Cities of Australia_Sydney - Outer South West_Wollondilly_National or State Highway
20205137,20205137_WA_Major Cities of Australia_Perth - South East_Armadale_Local Road
20204038,20204038_SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_Sub-arterial Road
20202174,20202174_VIC_Outer Regional Australia_North West_Horsham_National or State Highway
20205122,20205122_WA_Inner Regional Australia_Bunbury_Harvey_National or State Highway
20201048,20201048_NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Arterial Road
20202054,20202054_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20203242,20203242_QLD_Outer Regional Australia_Townsville_Townsville_Local Road
20201210,20201210_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20204016,20204016_SA_Major Cities of Australia_Adelaide - North_Salisbury_Arterial Road
20202192,20202192_VIC_Major Cities of Australia_Melbourne - North East_Darebin_Local Road
20201179,20201179_NSW_Major Cities of Australia_Sydney - South West_Liverpool_Arterial Road
20205082,20205082_WA_Major Cities of Australia_Perth - South West_Rockingham_Local Road
20202115,20202115_VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Collector Road
20205079,20205079_WA_Inner Regional Australia_Bunbury_Capel_National or State Highway
20203022,20203022_QLD_Inner Regional Australia_Toowoomba_Toowoomba_Local Road
20202083,20202083_VIC_Inner Regional Australia_Ballarat_Central Goldfields_Local Road
20204062,20204062_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Barossa_Local Road
20202026,20202026_VIC_Outer Regional Australia_Warrnambool and South West_Moyne_Arterial Road
20201254,20201254_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Bellingen_Sub-arterial Road
20201160,20201160_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20202104,20202104_VIC_Inner Regional Australia_Ballarat_Hepburn_Access road
20205131,20205131_WA_Outer Regional Australia_Western Australia - Wheat Belt_Katanning_Arterial Road
20201134,20201134_NSW_Outer Regional Australia_Capital Region_Eurobodalla_National or State Highway
20202086,20202086_VIC_Inner Regional Australia_Hume_Mitchell_National or State Highway
20202126,20202126_VIC_Inner Regional Australia_Latrobe - Gippsland_Bass Coast_Arterial Road
20202011,20202011_VIC_Inner Regional Australia_Bendigo_Mount Alexander_National or State Highway
20202047,20202047_VIC_Inner Regional Australia_Ballarat_Hepburn_Access road
20202064,20202064_VIC_Major Cities of Australia_Melbourne - North West_Hume_Arterial Road
20201060,20201060_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Collector Road
20205087,20205087_WA_Outer Regional Australia_Western Australia - Wheat Belt_Kojonup_Arterial Road
20206021,20206021_TAS_Inner Regional Australia_Hobart_Glenorchy_Arterial Road
20201046,20201046_NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Local Road
20203149,20203149_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20204052,20204052_SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Local Road
20202194,20202194_VIC_Major Cities of Australia_Melbourne - Inner South_Glen Eira_Arterial Road
20207010,20207010_NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_Local Road
20205121,20205121_WA_Remote Australia_Western Australia - Wheat Belt_Jerramungup_Arterial Road
20191119,20191119_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Waverley_Collector Road
20192173,20192173_VIC_Major Cities of Australia_Melbourne - South East_Kingston (Vic.)_Collector Road
20193073,20193073_QLD_Remote Australia_Townsville_Charters Towers_National or State Highway
20192170,20192170_VIC_Major Cities of Australia_Melbourne - Inner South_Glen Eira_Sub-arterial Road
20197003,20197003_NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_National or State Highway
20194003,20194003_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20191322,20191322_NSW_Outer Regional Australia_Central West_Warrumbungle_Sub-arterial Road
20193148,20193148_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20192171,20192171_VIC_Inner Regional Australia_Warrnambool and South West_Colac Otway_Sub-arterial Road
20192038,20192038_VIC_Inner Regional Australia_Ballarat_Moorabool_Arterial Road
20194038,20194038_SA_Remote Australia_South Australia - South East_Southern Mallee_Arterial Road
20195069,20195069_WA_Inner Regional Australia_Bunbury_Donnybrook-Balingup_National or State Highway
20193071,20193071_QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_Local Road
20193006,20193006_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20194020,20194020_SA_Major Cities of Australia_Adelaide - North_Tea Tree Gully_Local Road
20194053,20194053_SA_Outer Regional Australia_South Australia - South East_Coorong_National or State Highway
20197018,20197018_NT_Remote Australia_Northern Territory - Outback_West Arnhem_Arterial Road
20193115,20193115_QLD_Outer Regional Australia_Cairns_Mareeba_Local Road
20197021,20197021_NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20191214,20191214_NSW_Major Cities of Australia_Capital Region_Queanbeyan-Palerang_Local Road
20192073,20192073_VIC_Inner Regional Australia_Melbourne - North East_Murrindindi_Local Road
20191117,20191117_NSW_Inner Regional Australia_Illawarra_Wollongong_Arterial Road
20191169,20191169_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Sub-arterial Road
20191207,20191207_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_Arterial Road
20192176,20192176_VIC_Major Cities of Australia_Melbourne - North West_Hume_National or State Highway
20198001,20198001_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20191012,20191012_NSW_Outer Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20194030,20194030_SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Collector Road
20192130,20192130_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Arterial Road
20191066,20191066_NSW_Outer Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20195135,20195135_WA_Inner Regional Australia_Western Australia - Wheat Belt_Boddington_Arterial Road
20191133,20191133_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Coffs Harbour_National or State Highway
20191089,20191089_NSW_Inner Regional Australia_Richmond - Tweed_Lismore_Arterial Road
20194050,20194050_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Yorke Peninsula_Arterial Road
20193168,20193168_QLD_Inner Regional Australia_Ipswich_Lockyer Valley_National or State Highway
20191125,20191125_NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Arterial Road
20191078,20191078_NSW_Inner Regional Australia_Mid North Coast_Kempsey_Local Road
20192016,20192016_VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Arterial Road
20191071,20191071_NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Local Road
20195043,20195043_WA_Remote Australia_Western Australia - Outback (South)_Carnamah_Arterial Road
20195073,20195073_WA_Major Cities of Australia_Perth - South West_Cockburn_National or State Highway
20191274,20191274_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20196003,20196003_TAS_Outer Regional Australia_South East_Derwent Valley_Local Road
20192149,20192149_VIC_Inner Regional Australia_Ballarat_Hepburn_Sub-arterial Road
20197016,20197016_NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20195106,20195106_WA_Very Remote Australia_Western Australia - Outback (South)_Coolgardie_Local Road
20194051,20194051_SA_Outer Regional Australia_South Australia - South East_Kingston (SA)_Arterial Road
20195074,20195074_WA_Very Remote Australia_Western Australia - Outback (South)_Dundas_National or State Highway
20194068,20194068_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Arterial Road
20192152,20192152_VIC_Major Cities of Australia_Melbourne - North West_Brimbank_National or State Highway
20192072,20192072_VIC_Major Cities of Australia_Geelong_Greater Geelong_Sub-arterial Road
20191171,20191171_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Arterial Road
20193015,20193015_QLD_Very Remote Australia_Queensland - Outback_Etheridge_Sub-arterial Road
20195142,20195142_WA_Inner Regional Australia_Bunbury_Dardanup_Local Road
20191035,20191035_NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Hawkesbury_Arterial Road
20192151,20192151_VIC_Outer Regional Australia_North West_Horsham_National or State Highway
20194076,20194076_SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_National or State Highway
20192247,20192247_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Local Road
20193029,20193029_QLD_Remote Australia_Darling Downs - Maranoa_Maranoa_National or State Highway
20192239,20192239_VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Local Road
20192104,20192104_VIC_Major Cities of Australia_Melbourne - West_Brimbank_Arterial Road
20192039,20192039_VIC_Inner Regional Australia_Bendigo_Mount Alexander_Sub-arterial Road
20196023,20196023_TAS_Outer Regional Australia_South East_Kingborough_Local Road
20192226,20192226_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Local Road
20193060,20193060_QLD_Outer Regional Australia_Central Queensland_Central Highlands (Qld)_National or State Highway
20191096,20191096_NSW_Outer Regional Australia_Capital Region_Eurobodalla_National or State Highway
