crashId,dateTimeId
20193188,10_2019_19:00
20194048,10_2019_20:50
20193103,10_2019_21:00
20191060,10_2019_22:20
20194079,10_2019_23:11
20192019,10_2019_0:30
20193083,10_2019_1:00
20192165,10_2019_3:00
20192118,10_2019_5:40
20191167,10_2019_6:00
20196021,10_2019_10:00
20191136,10_2019_10:30
20193176,10_2019_11:00
20193042,10_2019_11:00
20191260,10_2019_11:45
20192047,10_2019_13:05
20191028,10_2019_13:45
20192227,10_2019_15:59
20193151,10_2019_16:00
20192174,10_2019_16:45
20193159,10_2019_19:00
20194013,10_2019_19:30
20192238,10_2019_22:00
20193096,10_2019_22:00
20192162,10_2019_22:20
20191281,10_2019_23:00
20197024,10_2019_0:05
20191199,10_2019_0:30
20193130,10_2019_2:00
20192155,10_2019_5:45
20195027,10_2019_8:10
20194011,10_2019_9:06
20193187,10_2019_11:00
20195038,10_2019_11:33
20191257,10_2019_12:00
20192237,10_2019_15:22
20193117,10_2019_17:00
20195009,10_2019_18:35
20192077,10_2019_21:06
20191195,10_2019_6:40
20191193,10_2019_7:40
20191273,10_2019_8:00
20193146,10_2019_9:00
20191183,10_2019_10:13
20193097,10_2019_11:00
20192213,10_2019_12:03
20191175,10_2019_12:33
20191113,10_2019_12:45
20193161,10_2019_15:00
20195061,10_2019_17:29
20195139,10_2019_17:30
20192157,10_2019_18:49
20193194,10_2019_19:00
20192060,10_2019_19:10
20191039,10_2019_6:45
20193119,10_2019_7:00
20192048,10_2019_7:15
20192205,10_2019_8:24
20191285,10_2019_9:15
20193113,10_2019_15:00
20191202,10_2019_16:00
20195060,10_2019_16:00
20192228,10_2019_20:50
20191312,10_2019_23:40
20193032,9_2019_0:00
20191191,9_2019_1:20
20191043,9_2019_2:28
20191176,9_2019_8:35
20197013,9_2019_9:09
20191112,9_2019_10:15
20191277,9_2019_10:24
20193040,9_2019_12:00
20195023,9_2019_12:03
20192197,9_2019_13:52
20192028,9_2019_14:40
20191150,9_2019_19:40
20191240,9_2019_20:02
20191162,9_2019_23:30
20193089,9_2019_11:00
20195052,9_2019_11:45
20191212,9_2019_12:09
20193124,9_2019_15:00
20191222,9_2019_15:25
20191282,9_2019_15:45
20191099,9_2019_16:55
20193056,9_2019_18:00
20193154,9_2019_19:00
20195017,9_2019_22:20
20191020,9_2019_4:00
20193178,9_2019_8:00
20191170,9_2019_9:00
20193045,9_2019_11:00
20192229,9_2019_12:55
20191229,9_2019_13:30
20194022,9_2019_13:40
20196016,9_2019_14:19
20191048,9_2019_14:20
20193132,9_2019_20:00
20192158,9_2019_21:34
20192091,9_2019_21:55
20191223,9_2019_11:07
20195064,9_2019_11:40
20191148,9_2019_11:45
20193145,9_2019_12:00
20192026,9_2019_12:15
20195091,9_2019_13:51
20191287,9_2019_15:00
20193114,9_2019_15:00
20191116,9_2019_16:00
20191203,9_2019_17:30
20192004,9_2019_19:48
20193173,9_2019_21:00
20192164,9_2019_23:45
20191115,9_2019_2:00
20192070,9_2019_10:50
20195080,9_2019_12:26
20195019,9_2019_13:54
20191276,9_2019_17:05
20193085,9_2019_19:00
20196005,9_2019_20:15
20191073,9_2019_6:15
20192142,9_2019_6:30
20193017,9_2019_7:00
20193080,9_2019_9:00
20198004,9_2019_9:30
20191098,9_2019_10:10
20195056,9_2019_10:17
20194085,9_2019_10:52
20193067,9_2019_12:00
20193074,9_2019_13:00
20192008,9_2019_15:05
20193105,9_2019_16:00
20191329,9_2019_20:45
20191016,9_2019_21:25
20193118,9_2019_0:00
20191015,9_2019_4:50
20192062,9_2019_5:00
20193049,9_2019_8:00
20195013,9_2019_10:45
20193078,9_2019_13:00
20192207,9_2019_13:10
20191168,9_2019_15:30
20191102,9_2019_18:16
20191279,9_2019_20:15
20195140,9_2019_20:38
20194096,9_2019_21:40
20192083,8_2019_0:26
20193116,8_2019_3:00
20193150,8_2019_9:00
20193186,8_2019_12:00
20193010,8_2019_12:00
20191246,8_2019_12:10
20192049,8_2019_13:00
20191093,8_2019_13:30
20193036,8_2019_14:00
20196019,8_2019_14:23
20194089,8_2019_15:50
20195070,8_2019_17:55
20193088,8_2019_18:00
20191163,8_2019_18:30
20191110,8_2019_19:30
20192144,8_2019_22:50
20193166,8_2019_23:00
20192138,8_2019_23:49
20193147,8_2019_5:00
20197019,8_2019_8:00
20193135,8_2019_9:00
20192209,8_2019_12:53
20192031,8_2019_13:00
20193126,8_2019_14:00
20193021,8_2019_14:00
20192053,8_2019_15:34
20192156,8_2019_15:57
20191309,8_2019_16:00
20194065,8_2019_16:05
20195097,8_2019_19:29
20191293,8_2019_0:01
20191216,8_2019_5:00
20195127,8_2019_6:09
20191326,8_2019_9:00
20191254,8_2019_10:00
20192011,8_2019_12:04
20191189,8_2019_12:10
20193008,8_2019_13:00
20191111,8_2019_13:20
20194018,8_2019_13:30
20193024,8_2019_14:00
20193016,8_2019_15:00
20195086,8_2019_15:57
20195144,8_2019_17:44
20191064,8_2019_19:15
20193152,8_2019_20:00
20191085,8_2019_21:10
20191186,8_2019_21:55
20193027,8_2019_22:00
20192014,8_2019_22:47
20196001,8_2019_4:30
20193072,8_2019_12:00
20191149,8_2019_13:45
20192056,8_2019_16:15
20195147,8_2019_16:50
20193084,8_2019_17:00
20193001,8_2019_18:00
20191114,8_2019_18:26
20191156,8_2019_23:50
20195125,8_2019_0:02
20191090,8_2019_1:35
20195094,8_2019_3:57
20191206,8_2019_7:25
20191029,8_2019_8:00
20194054,8_2019_10:00
20194047,8_2019_11:05
20194101,8_2019_11:40
20191164,8_2019_12:25
20191269,8_2019_15:51
20193162,8_2019_16:00
20192150,8_2019_18:55
20193142,8_2019_20:00
20191034,8_2019_21:06
20192128,8_2019_21:46
20197008,8_2019_2:50
20191097,8_2019_7:50
20191244,8_2019_8:30
20191228,8_2019_12:48
20194083,8_2019_14:10
20195092,8_2019_15:10
20191311,8_2019_17:50
20193025,8_2019_18:00
20195003,8_2019_18:20
20195059,8_2019_19:20
20191268,8_2019_20:40
20191278,8_2019_1:00
20193022,8_2019_9:00
20195112,8_2019_9:09
20195042,8_2019_14:32
20191320,8_2019_14:45
20195037,8_2019_19:31
20192090,8_2019_21:20
20191070,7_2019_0:05
20197001,7_2019_6:07
20191095,7_2019_6:20
20193106,7_2019_7:00
20193028,7_2019_11:00
20196017,7_2019_11:50
20192022,7_2019_13:56
20192121,7_2019_17:45
20193039,7_2019_18:00
20193076,7_2019_18:00
20195150,7_2019_21:40
20192071,7_2019_0:18
20191302,7_2019_0:40
20196006,7_2019_9:00
20191165,7_2019_9:15
20194106,7_2019_14:20
20195031,7_2019_14:56
20193018,7_2019_15:00
20194039,7_2019_15:29
20191160,7_2019_16:15
20192074,7_2019_16:17
20193136,7_2019_17:00
20191301,7_2019_17:35
20192244,7_2019_18:00
20191124,7_2019_23:30
20191058,7_2019_23:50
20194021,7_2019_0:01
20192064,7_2019_0:20
20195108,7_2019_4:00
20193034,7_2019_7:00
20191086,7_2019_9:50
20196013,7_2019_10:00
20194015,7_2019_12:10
20193155,7_2019_13:00
20194012,7_2019_15:40
20192210,7_2019_16:00
20192154,7_2019_16:41
20191083,7_2019_17:30
20193189,7_2019_19:00
20192063,7_2019_20:50
20191317,7_2019_23:42
20193163,7_2019_0:00
20191144,7_2019_3:30
20195068,7_2019_4:45
20193164,7_2019_8:00
20191327,7_2019_8:40
20193092,7_2019_10:00
20191272,7_2019_11:00
20191310,7_2019_15:45
20192092,7_2019_16:06
20191081,7_2019_16:50
20191143,7_2019_17:50
20192030,7_2019_2:05
20192089,7_2019_5:32
20192034,7_2019_11:20
20193070,7_2019_12:00
20193044,7_2019_15:00
20193169,7_2019_16:00
20197015,7_2019_16:40
20195020,7_2019_17:07
20191131,7_2019_18:50
20191255,7_2019_19:35
20195039,7_2019_2:40
20194064,7_2019_4:25
20195001,7_2019_6:30
20191009,7_2019_8:17
20195005,7_2019_8:47
20197026,7_2019_16:21
20197025,7_2019_16:46
20192054,7_2019_18:21
20191197,7_2019_18:56
20195101,7_2019_23:44
20194087,7_2019_3:15
20193043,7_2019_5:00
20192002,7_2019_6:40
20194034,7_2019_14:35
20192181,7_2019_15:50
20193143,7_2019_18:00
20195141,7_2019_21:25
20191013,7_2019_22:30
20195107,6_2019_6:44
20191137,6_2019_6:58
20194100,6_2019_8:57
20191218,6_2019_9:00
20192184,6_2019_12:00
20192188,6_2019_12:11
20191178,6_2019_14:12
20194052,6_2019_14:14
20191297,6_2019_14:15
20191146,6_2019_14:25
20191030,6_2019_16:50
20194107,6_2019_18:45
20196008,6_2019_23:00
20191184,6_2019_5:45
20191300,6_2019_6:23
20194006,6_2019_10:20
20195132,6_2019_10:37
20193101,6_2019_12:00
20194024,6_2019_13:00
20193125,6_2019_14:00
20195033,6_2019_15:10
20192204,6_2019_15:31
20192065,6_2019_19:40
20195117,6_2019_1:11
20195126,6_2019_1:20
20192231,6_2019_1:20
20195021,6_2019_5:03
20191298,6_2019_8:27
20192199,6_2019_10:45
20193030,6_2019_11:00
20195131,6_2019_12:00
20195058,6_2019_14:40
20195022,6_2019_15:46
20191051,6_2019_17:00
20191077,6_2019_17:10
20194060,6_2019_18:15
20192123,6_2019_19:30
20192006,6_2019_19:35
20194049,6_2019_20:50
20194088,6_2019_21:40
20192010,6_2019_23:20
20192243,6_2019_0:00
20191126,6_2019_0:45
20191280,6_2019_1:30
20193002,6_2019_2:00
20193057,6_2019_3:00
20192201,6_2019_5:55
20192115,6_2019_6:40
20193138,6_2019_8:00
20191208,6_2019_12:20
20195041,6_2019_12:55
20192111,6_2019_16:22
20191019,6_2019_19:30
20193172,6_2019_20:00
20193094,6_2019_3:00
20195148,6_2019_6:20
20195066,6_2019_6:43
20191205,6_2019_6:45
20193141,6_2019_10:00
20192075,6_2019_13:30
20192218,6_2019_14:55
20197014,6_2019_15:30
20192234,6_2019_16:45
20191243,6_2019_17:05
20191237,6_2019_17:30
20191082,6_2019_18:00
20193185,6_2019_19:00
20197017,6_2019_20:00
20191328,6_2019_21:38
20196009,6_2019_6:47
20196020,6_2019_7:17
20191315,6_2019_14:30
20193065,6_2019_15:00
20195045,6_2019_21:23
20191289,6_2019_22:15
20195057,6_2019_0:30
20198005,6_2019_4:20
20191236,6_2019_9:15
20192100,6_2019_16:20
20191235,6_2019_19:30
20195015,6_2019_22:15
20195103,6_2019_23:04
20191194,6_2019_23:35
20192166,5_2019_0:01
20193020,5_2019_10:00
20191011,5_2019_10:34
20194023,5_2019_12:00
20195134,5_2019_13:20
20193061,5_2019_15:00
20192193,5_2019_15:10
20193160,5_2019_16:00
20192240,5_2019_18:30
20195130,5_2019_18:49
20192088,5_2019_21:59
20191109,5_2019_1:00
20191318,5_2019_7:25
20194094,5_2019_10:30
20192116,5_2019_10:42
20191008,5_2019_11:33
20194066,5_2019_13:25
20192035,5_2019_13:30
20191253,5_2019_13:50
20192099,5_2019_14:27
20196014,5_2019_16:45
20193121,5_2019_17:00
20194069,5_2019_18:15
20192211,5_2019_19:35
20192113,5_2019_20:40
20191217,5_2019_22:40
20192140,5_2019_23:15
20193195,5_2019_1:00
20191173,5_2019_2:19
20194007,5_2019_4:30
20195114,5_2019_6:49
20192191,5_2019_7:38
20194016,5_2019_8:35
20192126,5_2019_9:00
20195049,5_2019_11:00
20195025,5_2019_11:35
20193007,5_2019_12:00
20192143,5_2019_12:30
20192032,5_2019_15:34
20192086,5_2019_15:45
20194078,5_2019_17:46
20191027,5_2019_17:50
20192013,5_2019_20:05
20195055,5_2019_21:14
20193095,5_2019_0:00
20192175,5_2019_2:30
20191219,5_2019_8:35
20193031,5_2019_9:00
20194037,5_2019_15:55
20192248,5_2019_16:05
20192050,5_2019_17:00
20194026,5_2019_17:30
20192105,5_2019_17:45
20196027,5_2019_18:05
20191049,5_2019_19:31
20193192,5_2019_22:00
20193059,5_2019_22:00
20194103,5_2019_23:20
20191056,5_2019_5:51
20192246,5_2019_8:05
20193066,5_2019_9:00
20191140,5_2019_11:05
20194082,5_2019_12:16
20193170,5_2019_13:00
20191091,5_2019_13:23
20195109,5_2019_16:01
20191134,5_2019_16:25
20194031,5_2019_17:20
20195128,5_2019_17:55
20191325,5_2019_21:00
20195129,5_2019_21:17
20192215,5_2019_7:08
20193196,5_2019_8:00
20193112,5_2019_10:00
20192133,5_2019_10:35
20191001,5_2019_12:15
20193012,5_2019_15:00
20191198,5_2019_16:30
20191121,5_2019_18:10
20193174,5_2019_22:00
20197027,5_2019_0:05
20192163,5_2019_1:15
20192094,5_2019_4:30
20193104,5_2019_11:00
20191130,5_2019_13:55
20193051,5_2019_14:00
20191304,5_2019_14:19
20195007,5_2019_16:16
20192122,5_2019_16:38
20193019,5_2019_18:00
20192095,5_2019_20:55
20197028,5_2019_23:48
20194058,4_2019_0:57
20192236,4_2019_1:15
20193037,4_2019_2:00
20192024,4_2019_2:40
20193181,4_2019_5:00
20192059,4_2019_6:20
20192001,4_2019_6:45
20194102,4_2019_8:14
20192109,4_2019_11:15
20197005,4_2019_11:32
20194105,4_2019_13:15
20191252,4_2019_13:45
20193109,4_2019_15:00
20194005,4_2019_15:07
20195053,4_2019_15:41
20191142,4_2019_16:00
20195077,4_2019_16:20
20194081,4_2019_17:00
20192068,4_2019_19:15
20191052,4_2019_20:36
20195136,4_2019_20:45
20193026,4_2019_21:00
20195006,4_2019_0:55
20192085,4_2019_5:07
20192101,4_2019_5:52
20191227,4_2019_7:15
20191017,4_2019_9:54
20192232,4_2019_11:10
20192235,4_2019_13:00
20193107,4_2019_17:00
20191188,4_2019_19:00
20192108,4_2019_19:10
20192125,4_2019_20:11
20196015,4_2019_0:04
20194046,4_2019_2:27
20194091,4_2019_4:28
20194010,4_2019_7:15
20193144,4_2019_9:00
20195088,4_2019_10:41
20194071,4_2019_11:05
20195087,4_2019_11:35
20192067,4_2019_15:20
20191319,4_2019_16:00
20197023,4_2019_19:10
20191041,4_2019_21:56
20193100,4_2019_23:00
20195090,4_2019_0:05
20191024,4_2019_1:13
20195040,4_2019_1:18
20195036,4_2019_4:32
20192015,4_2019_13:00
20192169,4_2019_13:10
20191084,4_2019_13:56
20191103,4_2019_14:40
20193111,4_2019_16:00
20195004,4_2019_16:16
20192177,4_2019_16:53
20191042,4_2019_18:20
20195145,4_2019_20:13
20196018,4_2019_0:20
20193033,4_2019_5:00
20192230,4_2019_5:22
20191002,4_2019_6:09
20192080,4_2019_12:30
20192139,4_2019_13:10
20191118,4_2019_19:00
20191179,4_2019_22:30
20191226,4_2019_23:00
20191264,4_2019_7:45
20193122,4_2019_8:00
20192036,4_2019_10:20
20191031,4_2019_11:18
20191247,4_2019_11:33
20191284,4_2019_12:00
20193093,4_2019_12:00
20191080,4_2019_12:25
20196026,4_2019_14:50
20191138,4_2019_16:20
20192098,4_2019_16:30
20191234,4_2019_19:00
20194019,4_2019_21:23
20197006,4_2019_21:34
20195044,4_2019_3:02
20193131,4_2019_7:00
20193157,4_2019_7:00
20192194,4_2019_9:30
20191221,4_2019_14:25
20191239,4_2019_15:30
20195093,4_2019_15:53
20191062,4_2019_17:20
20192225,4_2019_17:51
20192069,3_2019_0:55
20192222,3_2019_1:10
20195054,3_2019_3:23
20191147,3_2019_5:50
20191059,3_2019_7:55
20193055,3_2019_9:00
20193038,3_2019_14:00
20191185,3_2019_14:05
20191157,3_2019_14:33
20194033,3_2019_15:15
20192055,3_2019_15:56
20193184,3_2019_16:00
20191033,3_2019_16:20
20195008,3_2019_17:21
20191094,3_2019_19:20
20192192,3_2019_3:00
20192110,3_2019_6:35
20196012,3_2019_9:05
20192153,3_2019_9:20
20193175,3_2019_10:00
20192167,3_2019_11:32
20193068,3_2019_14:00
20197002,3_2019_16:13
20192061,3_2019_16:35
20193050,3_2019_1:00
20193133,3_2019_4:00
20191010,3_2019_8:15
20193149,3_2019_9:00
20194028,3_2019_9:45
20191018,3_2019_10:45
20196028,3_2019_13:59
20191180,3_2019_16:50
20191166,3_2019_17:25
20192242,3_2019_17:56
20191286,3_2019_17:57
20191275,3_2019_18:00
20193011,3_2019_18:00
20191231,3_2019_19:05
20194040,3_2019_20:15
20195083,3_2019_20:30
20191238,3_2019_20:30
20195076,3_2019_1:40
20191211,3_2019_3:50
20192187,3_2019_5:54
20191122,3_2019_8:45
20193165,3_2019_9:00
20192114,3_2019_9:00
20192066,3_2019_10:40
20191152,3_2019_12:00
20194090,3_2019_12:52
20192119,3_2019_13:15
20195082,3_2019_14:57
20192183,3_2019_15:00
20193005,3_2019_16:00
20191161,3_2019_16:36
20195115,3_2019_17:15
20195143,3_2019_17:58
20192117,3_2019_18:02
20196004,3_2019_18:17
20191306,3_2019_21:30
20192005,3_2019_5:42
20191267,3_2019_7:30
20192212,3_2019_8:10
20194001,3_2019_9:10
20195096,3_2019_10:38
20193082,3_2019_12:00
20191196,3_2019_12:30
20193035,3_2019_15:00
20191224,3_2019_16:33
20191249,3_2019_17:15
20194041,3_2019_17:44
20195024,3_2019_18:33
20192041,3_2019_19:55
20191270,3_2019_20:10
20191032,3_2019_20:10
20193108,3_2019_21:00
20191014,3_2019_10:55
20191022,3_2019_12:30
20194056,3_2019_12:45
20193110,3_2019_16:00
20193079,3_2019_16:00
20191266,3_2019_17:00
20191242,3_2019_17:25
20192120,3_2019_18:30
20194002,3_2019_19:25
20191201,3_2019_20:00
20194073,3_2019_21:38
20195047,3_2019_22:10
20193182,3_2019_23:00
20191294,3_2019_5:20
20194045,3_2019_6:45
20191068,3_2019_7:10
20194062,3_2019_8:28
20191245,3_2019_9:27
20196024,3_2019_10:45
20194004,3_2019_12:20
20191108,3_2019_13:35
20191225,3_2019_14:30
20191104,3_2019_15:51
20195133,2_2019_2:52
20196025,2_2019_3:13
20191135,2_2019_7:14
20195012,2_2019_10:30
20195152,2_2019_10:42
20191067,2_2019_11:36
20192134,2_2019_12:10
20193193,2_2019_15:00
20193140,2_2019_19:00
20192051,2_2019_19:47
20197011,2_2019_20:20
20192093,2_2019_6:02
20191145,2_2019_12:30
20192146,2_2019_16:30
20194099,2_2019_16:55
20191155,2_2019_17:50
20192196,2_2019_21:23
20195151,2_2019_1:50
20192046,2_2019_2:08
20192159,2_2019_2:57
20192221,2_2019_3:00
20193041,2_2019_6:00
20191123,2_2019_8:15
20195065,2_2019_15:15
20192017,2_2019_15:23
20192135,2_2019_16:35
20192018,2_2019_17:24
20191258,2_2019_20:30
20191106,2_2019_21:45
20191050,2_2019_3:13
20193081,2_2019_5:00
20191037,2_2019_7:30
20191107,2_2019_10:00
20191290,2_2019_10:19
20192185,2_2019_10:50
20193156,2_2019_12:00
20192044,2_2019_12:00
20191314,2_2019_17:00
20191100,2_2019_18:59
20191047,2_2019_19:25
20192160,2_2019_20:16
20192012,2_2019_20:40
20195048,2_2019_0:25
20191159,2_2019_1:30
20194044,2_2019_2:00
20193003,2_2019_6:00
20191220,2_2019_7:15
20192037,2_2019_8:20
20191192,2_2019_9:57
20193171,2_2019_10:00
20195123,2_2019_10:43
20195072,2_2019_11:27
20191005,2_2019_11:55
20192189,2_2019_14:00
20191210,2_2019_14:20
20191172,2_2019_16:09
20192058,2_2019_16:50
20192043,2_2019_18:00
20192200,2_2019_19:57
20193091,2_2019_20:00
20195138,2_2019_22:49
20196022,2_2019_5:04
20191271,2_2019_5:15
20193014,2_2019_11:00
20195050,2_2019_11:20
20192033,2_2019_11:52
20191241,2_2019_12:55
20195034,2_2019_13:04
20191182,2_2019_14:36
20196029,2_2019_15:24
20192023,2_2019_22:25
20191181,2_2019_23:23
20191025,2_2019_6:00
20191021,2_2019_6:50
20192103,2_2019_7:57
20192040,2_2019_8:00
20194017,2_2019_13:50
20192220,2_2019_14:15
20192148,2_2019_15:30
20195002,2_2019_15:39
20192178,2_2019_16:05
20192097,2_2019_16:45
20193075,2_2019_17:00
20192202,2_2019_21:39
20195110,2_2019_21:51
20195118,1_2019_2:00
20192007,1_2019_3:30
20191204,1_2019_7:00
20195102,1_2019_8:00
20194057,1_2019_11:55
20195062,1_2019_12:29
20195085,1_2019_13:15
20192076,1_2019_14:30
20192079,1_2019_16:07
20195046,1_2019_16:27
20193086,1_2019_18:00
20198003,1_2019_20:00
20192190,1_2019_21:27
20191153,1_2019_23:30
20192195,1_2019_2:45
20195010,1_2019_9:47
20195146,1_2019_11:11
20191251,1_2019_11:18
20193158,1_2019_12:00
20192009,1_2019_12:40
20192161,1_2019_12:50
20194074,1_2019_15:05
20191046,1_2019_17:00
20195078,1_2019_19:15
20193191,1_2019_20:00
20191053,1_2019_20:15
20191299,1_2019_0:30
20194009,1_2019_0:37
20195014,1_2019_3:40
20193087,1_2019_5:00
20197007,1_2019_5:15
20191265,1_2019_6:10
20191174,1_2019_7:00
20195075,1_2019_7:26
20191079,1_2019_9:13
20194093,1_2019_11:40
20191074,1_2019_12:57
20191069,1_2019_14:23
20192198,1_2019_14:30
20191308,1_2019_14:43
20197009,1_2019_15:30
20195011,1_2019_18:30
20193120,1_2019_20:00
20193063,1_2019_3:00
20193054,1_2019_6:00
20191139,1_2019_6:20
20192106,1_2019_7:00
20191292,1_2019_11:00
20192241,1_2019_13:00
20194109,1_2019_15:00
20194095,1_2019_16:00
20194035,1_2019_16:45
20191038,1_2019_17:00
20192179,1_2019_17:30
20192132,1_2019_18:10
20191295,1_2019_18:30
20195028,1_2019_19:48
20192168,1_2019_21:30
20191129,1_2019_0:01
20193077,1_2019_1:00
20193128,1_2019_2:00
20192136,1_2019_3:00
20191054,1_2019_7:03
20194070,1_2019_7:30
20195030,1_2019_9:03
20192042,1_2019_11:25
20197012,1_2019_12:15
20191065,1_2019_13:30
20192145,1_2019_13:53
20191003,1_2019_14:00
20197022,1_2019_14:08
20192180,1_2019_14:40
20194043,1_2019_15:00
20192025,1_2019_15:55
20191288,1_2019_17:36
20197004,1_2019_18:30
20192057,1_2019_18:50
20191055,1_2019_2:35
20196007,1_2019_3:15
20191177,1_2019_4:35
20194063,1_2019_9:07
20193190,1_2019_10:00
20195113,1_2019_10:29
20194075,1_2019_10:50
20191323,1_2019_12:30
20191190,1_2019_13:00
20191036,1_2019_13:50
20191040,1_2019_14:40
20195071,1_2019_15:48
20192124,1_2019_19:51
20191045,1_2019_20:05
20195095,1_2019_21:15
20195111,1_2019_5:45
20194036,1_2019_10:40
20191259,1_2019_11:00
20191316,1_2019_13:15
20192081,1_2019_14:35
20194108,1_2019_14:38
20194027,1_2019_16:38
20191044,1_2019_17:00
20193058,1_2019_18:00
20191233,1_2019_19:00
20192141,1_2019_19:30
20193062,1_2019_21:00
20193047,1_2019_21:00
20191187,1_2019_22:40
20181309,12_2018_0:30
20184025,12_2018_1:45
20183053,12_2018_4:00
20181079,12_2018_7:20
20184009,12_2018_9:15
20183089,12_2018_10:00
20181062,12_2018_11:30
20181110,12_2018_13:50
20181038,12_2018_14:00
20181264,12_2018_14:40
20183091,12_2018_19:00
20181203,12_2018_21:20
20185100,12_2018_21:40
20182022,12_2018_22:30
20183039,12_2018_0:00
20182113,12_2018_1:30
20182017,12_2018_2:30
20184050,12_2018_6:15
20183154,12_2018_8:00
20181166,12_2018_9:30
20187028,12_2018_10:12
20183059,12_2018_18:00
20182094,12_2018_18:55
20183043,12_2018_19:00
20182049,12_2018_19:00
20183149,12_2018_20:00
20182155,12_2018_20:45
20182073,12_2018_3:15
20184027,12_2018_3:45
20181276,12_2018_4:50
20181231,12_2018_6:15
20185114,12_2018_9:02
20181105,12_2018_10:06
20183159,12_2018_11:00
20186030,12_2018_14:15
20181243,12_2018_15:00
20182199,12_2018_17:45
20185134,12_2018_20:01
20182159,12_2018_20:45
20183092,12_2018_4:00
20182071,12_2018_4:30
20181049,12_2018_6:30
20183141,12_2018_8:00
20183034,12_2018_8:00
20184038,12_2018_9:40
20181086,12_2018_10:55
20182106,12_2018_11:00
20183210,12_2018_12:00
20183022,12_2018_13:00
20181232,12_2018_14:00
20185139,12_2018_15:18
20181188,12_2018_16:20
20185076,12_2018_17:20
20181114,12_2018_20:50
20183065,12_2018_21:00
20187036,12_2018_22:14
20185138,12_2018_6:20
20183224,12_2018_9:00
20184024,12_2018_11:35
20185097,12_2018_12:00
20181107,12_2018_13:00
20186019,12_2018_13:49
20183025,12_2018_16:00
20183140,12_2018_17:00
20184016,12_2018_17:40
20183116,12_2018_18:00
20187003,12_2018_18:30
20185132,12_2018_12:30
20186012,12_2018_16:00
20181304,12_2018_16:22
20183161,12_2018_17:00
20181226,12_2018_17:30
20182035,12_2018_18:26
20181237,12_2018_19:00
20185085,12_2018_23:05
20182178,12_2018_6:20
20181269,12_2018_7:48
20185036,12_2018_12:31
20182081,12_2018_12:53
20183087,12_2018_15:00
20181056,12_2018_16:30
20181170,12_2018_17:23
20181002,12_2018_18:35
20182019,12_2018_19:36
20181148,12_2018_20:30
20182110,12_2018_20:58
20183085,12_2018_21:00
20184002,12_2018_22:35
20181077,12_2018_23:48
20184005,11_2018_1:10
20186001,11_2018_5:26
20182023,11_2018_6:50
20187026,11_2018_9:30
20184031,11_2018_11:10
20182181,11_2018_13:30
20185067,11_2018_15:45
20181214,11_2018_16:40
20181059,11_2018_16:49
20183020,11_2018_19:00
20182004,11_2018_21:48
20182002,11_2018_23:35
20183126,11_2018_1:00
20185016,11_2018_2:04
20181302,11_2018_2:20
20187029,11_2018_5:00
20183029,11_2018_6:00
20183171,11_2018_7:00
20184030,11_2018_8:00
20181031,11_2018_9:20
20182116,11_2018_10:25
20181159,11_2018_11:11
20183139,11_2018_15:00
20181018,11_2018_16:20
20181045,11_2018_17:15
20183134,11_2018_18:00
20183145,11_2018_0:00
20185008,11_2018_5:00
20185005,11_2018_8:30
20184008,11_2018_9:00
20182163,11_2018_9:32
20181324,11_2018_9:40
20182037,11_2018_13:03
20181070,11_2018_13:10
20183200,11_2018_15:00
20183102,11_2018_15:00
20185048,11_2018_15:14
20181156,11_2018_15:30
20183010,11_2018_18:00
20184047,11_2018_19:05
20181234,11_2018_19:45
20182095,11_2018_20:14
20183046,11_2018_21:00
20182020,11_2018_22:42
20183081,11_2018_23:00
20182146,11_2018_23:05
20181271,11_2018_23:45
20185104,11_2018_0:08
20182090,11_2018_2:08
20181310,11_2018_5:12
20185007,11_2018_6:32
20185052,11_2018_10:53
20185049,11_2018_11:01
20184048,11_2018_11:45
20182099,11_2018_11:55
20182136,11_2018_14:00
20184044,11_2018_14:22
20183219,11_2018_15:00
20187031,11_2018_16:10
20182056,11_2018_16:15
20182063,11_2018_20:55
20181205,11_2018_1:00
20185041,11_2018_6:32
20181171,11_2018_7:39
20181190,11_2018_13:45
20185032,11_2018_13:55
20182158,11_2018_14:15
20185044,11_2018_16:00
20181325,11_2018_18:30
20183178,11_2018_19:00
20184057,11_2018_21:30
20186006,11_2018_22:30
20183023,11_2018_4:00
20183179,11_2018_4:00
20181071,11_2018_5:35
20186003,11_2018_8:15
20185111,11_2018_8:37
20181076,11_2018_9:00
20181033,11_2018_13:15
20182029,11_2018_14:16
20184073,11_2018_15:00
20184017,11_2018_16:40
20181187,11_2018_18:40
20182072,11_2018_18:55
20183062,11_2018_23:00
20181168,11_2018_3:35
20185001,11_2018_6:00
20181265,11_2018_9:10
20182040,11_2018_17:40
20182075,11_2018_18:27
20181209,11_2018_19:00
20181053,10_2018_9:25
20181042,10_2018_10:06
20182166,10_2018_10:50
20181179,10_2018_10:55
20181244,10_2018_15:00
20182161,10_2018_15:30
20183172,10_2018_21:00
20181194,10_2018_7:05
20187022,10_2018_10:00
20181129,10_2018_11:00
20182041,10_2018_15:30
20182191,10_2018_15:44
20183031,10_2018_16:00
20182192,10_2018_16:30
20184028,10_2018_20:30
20183101,10_2018_22:00
20187027,10_2018_22:45
20185031,10_2018_4:20
20182084,10_2018_5:20
20182100,10_2018_5:21
20181292,10_2018_9:30
20185106,10_2018_10:35
