crashId,locationId
20202132,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Sub-arterial Road
20203040,QLD_Outer Regional Australia_Cairns_Yarrabah_Local Road
20203119,QLD_Outer Regional Australia_Central Queensland_Livingstone_National or State Highway
20202070,VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20201081,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Arterial Road
20203190,QLD_Inner Regional Australia_Wide Bay_Bundaberg_Local Road
20203114,QLD_Outer Regional Australia_Cairns_Douglas_National or State Highway
20203173,QLD_Outer Regional Australia_Cairns_Cassowary Coast_Sub-arterial Road
20202166,VIC_Outer Regional Australia_North West_Buloke_National or State Highway
20203226,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20208006,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20203111,QLD_Outer Regional Australia_Townsville_Burdekin_National or State Highway
20205039,WA_Inner Regional Australia_Perth - North West_Wanneroo_Arterial Road
20205045,WA_Outer Regional Australia_Western Australia - Wheat Belt_Pingelly_Arterial Road
20203130,QLD_Very Remote Australia_Central Queensland_Central Highlands (Qld)_Sub-arterial Road
20203010,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Sub-arterial Road
20205109,WA_Major Cities of Australia_Perth - South East_Belmont_Arterial Road
20204067,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Port Pirie_Arterial Road
20201251,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20201091,NSW_Major Cities of Australia_Sydney - South West_Liverpool_National or State Highway
20201064,NSW_Major Cities of Australia_Sydney - City and Inner South_Inner West_Arterial Road
20203211,QLD_Very Remote Australia_Queensland - Outback_Cloncurry_National or State Highway
20201200,NSW_Inner Regional Australia_Capital Region_Yass Valley_National or State Highway
20203139,QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_Local Road
20203250,QLD_Outer Regional Australia_Cairns_Cairns_National or State Highway
20208001,ACT_Inner Regional Australia_Australian Capital Territory_Unincorporated ACT_Collector Road
20203148,QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Sub-arterial Road
20201249,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20202172,VIC_Inner Regional Australia_Ballarat_Ballarat_Sub-arterial Road
20201151,NSW_Remote Australia_New England and North West_Narrabri_Arterial Road
20202020,VIC_Major Cities of Australia_Melbourne - Inner East_Boroondara_Sub-arterial Road
20201226,NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Local Road
20205028,WA_Remote Australia_Western Australia - Outback (North)_Broome_Local Road
20201133,NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_National or State Highway
20202147,VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Arterial Road
20204035,SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20201072,NSW_Major Cities of Australia_Sydney - City and Inner South_Bayside (NSW)_Collector Road
20203089,QLD_Remote Australia_Queensland - Outback_Cook_Collector Road
20202151,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Local Road
20201231,NSW_Outer Regional Australia_Riverina_Wagga Wagga_Sub-arterial Road
20202168,VIC_Inner Regional Australia_Warrnambool and South West_Corangamite_Sub-arterial Road
20201023,NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_National or State Highway
20201070,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20201095,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Sub-arterial Road
20205129,WA_Remote Australia_Western Australia - Wheat Belt_Kondinin_Arterial Road
20205118,WA_Major Cities of Australia_Perth - South West_Rockingham_Local Road
20205009,WA_Very Remote Australia_Western Australia - Outback (South)_Cue_National or State Highway
20203235,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20202111,VIC_Major Cities of Australia_Melbourne - South East_Kingston (Vic.)_Arterial Road
20204071,SA_Inner Regional Australia_South Australia - South East_Alexandrina_Arterial Road
20204019,SA_Major Cities of Australia_Adelaide - North_Gawler_Local Road
20205116,WA_Major Cities of Australia_Perth - North East_Swan_Arterial Road
20201158,NSW_Inner Regional Australia_Central West_Lithgow_National or State Highway
20201034,NSW_Major Cities of Australia_Sydney - Ryde_Hornsby_National or State Highway
20202025,VIC_Inner Regional Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20201035,NSW_Inner Regional Australia_Capital Region_Eurobodalla_Arterial Road
20201207,NSW_Inner Regional Australia_Riverina_Wagga Wagga_Local Road
20201229,NSW_Inner Regional Australia_Capital Region_Yass Valley_Arterial Road
20201104,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Arterial Road
20203199,QLD_Outer Regional Australia_Townsville_Charters Towers_National or State Highway
20203124,QLD_Inner Regional Australia_Wide Bay_Gympie_National or State Highway
20201213,NSW_Outer Regional Australia_Murray_Hay_Local Road
20201189,NSW_Major Cities of Australia_Sydney - Inner South West_Georges River_Arterial Road
20203153,QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20201088,NSW_Inner Regional Australia_Capital Region_Eurobodalla_National or State Highway
20202157,VIC_Inner Regional Australia_Ballarat_Hepburn_National or State Highway
20201092,NSW_Inner Regional Australia_Mid North Coast_Kempsey_Sub-arterial Road
20203057,QLD_Inner Regional Australia_Moreton Bay - North_Moreton Bay_National or State Highway
20206014,TAS_Outer Regional Australia_South East_Huon Valley_National or State Highway
20203212,QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20202128,VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Local Road
20202156,VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20202032,VIC_Inner Regional Australia_Hume_Indigo_Access road
20202177,VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_Local Road
20206012,TAS_Outer Regional Australia_Launceston and North East_West Tamar_Collector Road
20202015,VIC_Inner Regional Australia_Ballarat_Ballarat_National or State Highway
20201003,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Collector Road
20207024,NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20201066,NSW_Outer Regional Australia_Riverina_Griffith_Access road
20203194,QLD_Major Cities of Australia_Brisbane - East_Brisbane_Sub-arterial Road
20207002,NT_Very Remote Australia_Northern Territory - Outback_MacDonnell_Access road
20206028,TAS_Inner Regional Australia_Launceston and North East_Launceston_Local Road
20203142,QLD_Inner Regional Australia_Wide Bay_Gympie_Access road
20203064,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20203106,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Collector Road
20203184,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20203206,QLD_Outer Regional Australia_Logan - Beaudesert_Scenic Rim_National or State Highway
20205002,WA_Outer Regional Australia_Western Australia - Wheat Belt_Wagin_Arterial Road
20202065,VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_National or State Highway
20203188,QLD_Inner Regional Australia_Wide Bay_Bundaberg_Sub-arterial Road
20205098,WA_Inner Regional Australia_Bunbury_Busselton_Local Road
20201162,NSW_Inner Regional Australia_Riverina_Wagga Wagga_National or State Highway
20207001,NT_Very Remote Australia_Northern Territory - Outback_West Arnhem_Sub-arterial Road
20203030,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Collector Road
20202099,VIC_Major Cities of Australia_Geelong_Greater Geelong_Sub-arterial Road
20202035,VIC_Major Cities of Australia_Melbourne - Outer East_Whitehorse_Arterial Road
20202090,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_National or State Highway
20201239,NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_National or State Highway
20206018,TAS_Inner Regional Australia_Hobart_Kingborough_Arterial Road
20203123,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_National or State Highway
20205027,WA_Major Cities of Australia_Perth - South East_Serpentine-Jarrahdale_Arterial Road
20205074,WA_Inner Regional Australia_Bunbury_Dardanup_National or State Highway
20201126,NSW_Major Cities of Australia_Sydney - South West_Fairfield_Collector Road
20203132,QLD_Inner Regional Australia_Wide Bay_Gympie_Collector Road
20205130,WA_Inner Regional Australia_Perth - North West_Wanneroo_National or State Highway
20207028,NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_National or State Highway
20202106,VIC_Inner Regional Australia_Hume_Alpine_National or State Highway
20201241,NSW_Inner Regional Australia_Central West_Cabonne_Arterial Road
20203236,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20205111,WA_Outer Regional Australia_Western Australia - Outback (South)_Kalgoorlie-Boulder_National or State Highway
20202075,VIC_Outer Regional Australia_North West_Mildura_Local Road
20203234,QLD_Major Cities of Australia_Moreton Bay - South_Moreton Bay_Collector Road
20204037,SA_Major Cities of Australia_Adelaide - South_Marion_Sub-arterial Road
20203033,QLD_Remote Australia_Central Queensland_Central Highlands (Qld)_National or State Highway
20201044,NSW_Major Cities of Australia_Richmond - Tweed_Tweed_National or State Highway
20203094,QLD_Inner Regional Australia_Central Queensland_Gladstone_Sub-arterial Road
20205015,WA_Very Remote Australia_Western Australia - Outback (South)_Meekatharra_Local Road
20201204,NSW_Inner Regional Australia_New England and North West_Armidale_Local Road
20203157,QLD_Inner Regional Australia_Wide Bay_Gympie_Sub-arterial Road
20201187,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Sub-arterial Road
20203135,QLD_Outer Regional Australia_Cairns_Cairns_National or State Highway
20201137,NSW_Outer Regional Australia_New England and North West_Inverell_Arterial Road
20204082,SA_Major Cities of Australia_Adelaide - South_Holdfast Bay_Arterial Road
20201056,NSW_Remote Australia_Far West and Orana_Unincorporated NSW_Access road
20203171,QLD_Inner Regional Australia_Wide Bay_South Burnett_National or State Highway
20202145,VIC_Inner Regional Australia_Hume_Mitchell_Sub-arterial Road
20201140,NSW_Outer Regional Australia_New England and North West_Glen Innes Severn_National or State Highway
20203198,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Local Road
20201138,NSW_Major Cities of Australia_Sydney - Outer South West_Wollondilly_Local Road
20201007,NSW_Inner Regional Australia_New England and North West_Tamworth_Local Road
20203043,QLD_Outer Regional Australia_Darling Downs - Maranoa_Goondiwindi_National or State Highway
20201016,NSW_Outer Regional Australia_Far West and Orana_Dubbo_National or State Highway
20204036,SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20202069,VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20207019,NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_Sub-arterial Road
20205050,WA_Major Cities of Australia_Perth - North West_Joondalup_National or State Highway
20202176,VIC_Inner Regional Australia_Bendigo_Mount Alexander_Arterial Road
20207011,NT_Remote Australia_Northern Territory - Outback_Katherine_National or State Highway
20205072,WA_Major Cities of Australia_Perth - South East_Kalamunda_Arterial Road
20203029,QLD_Remote Australia_Darling Downs - Maranoa_Balonne_Collector Road
20205093,WA_Inner Regional Australia_Bunbury_Dardanup_Arterial Road
20202023,VIC_Inner Regional Australia_Warrnambool and South West_Colac Otway_Sub-arterial Road
20203093,QLD_Remote Australia_Central Queensland_Banana_National or State Highway
20208003,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20201159,NSW_Outer Regional Australia_Murray_Federation_Sub-arterial Road
20201063,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Mid-Coast_National or State Highway
20201087,NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Collector Road
20203018,QLD_Inner Regional Australia_Wide Bay_Bundaberg_Sub-arterial Road
20206020,TAS_Outer Regional Australia_Launceston and North East_Meander Valley_National or State Highway
20205031,WA_Very Remote Australia_Western Australia - Outback (North)_Derby-West Kimberley_Local Road
20202091,VIC_Inner Regional Australia_North West_Northern Grampians_Collector Road
20202159,VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_Local Road
20203005,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20203042,QLD_Very Remote Australia_Queensland - Outback_Mareeba_Local Road
20203209,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20205117,WA_Inner Regional Australia_Bunbury_Donnybrook-Balingup_Arterial Road
20203109,QLD_Outer Regional Australia_Queensland - Outback_Mareeba_Local Road
20201102,NSW_Outer Regional Australia_Far West and Orana_Warrumbungle_National or State Highway
20205025,WA_Outer Regional Australia_Bunbury_Manjimup_Arterial Road
20201195,NSW_Outer Regional Australia_Central West_Cabonne_Arterial Road
20204069,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Yorke Peninsula_Collector Road
20201224,NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_National or State Highway
20201084,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Local Road
20201198,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Arterial Road
20203107,QLD_Remote Australia_Wide Bay_Fraser Coast_Access road
20201040,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Collector Road
20204039,SA_Inner Regional Australia_Adelaide - Central and Hills_Mount Barker_Arterial Road
20201240,NSW_Outer Regional Australia_New England and North West_Tenterfield_National or State Highway
20204063,SA_Major Cities of Australia_Adelaide - North_Salisbury_National or State Highway
20204022,SA_Outer Regional Australia_South Australia - South East_Mid Murray_National or State Highway
20203245,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20203035,QLD_Outer Regional Australia_Darling Downs - Maranoa_Southern Downs_Local Road
20203001,QLD_Very Remote Australia_Queensland - Outback_Lockhart River_Collector Road
20205056,WA_Major Cities of Australia_Perth - South East_Canning_National or State Highway
20202050,VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20202116,VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20202122,VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_National or State Highway
20202101,VIC_Outer Regional Australia_Warrnambool and South West_Corangamite_National or State Highway
20203056,QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20203210,QLD_Major Cities of Australia_Ipswich_Ipswich_Local Road
20202014,VIC_Inner Regional Australia_Hume_Murrindindi_Collector Road
20203243,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20201080,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_National or State Highway
20201120,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20205133,WA_Inner Regional Australia_Bunbury_Busselton_Local Road
20203046,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Local Road
20201130,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20204076,SA_Remote Australia_South Australia - Outback_Cleve_Arterial Road
20201211,NSW_Inner Regional Australia_Richmond - Tweed_Ballina_Sub-arterial Road
20203225,QLD_Major Cities of Australia_Brisbane - East_Redland_Sub-arterial Road
20206015,TAS_Inner Regional Australia_Hobart_Brighton_Arterial Road
20203122,QLD_Inner Regional Australia_Gold Coast_Gold Coast_Local Road
20202076,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Local Road
20201135,NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Arterial Road
20203081,QLD_Inner Regional Australia_Ipswich_Lockyer Valley_National or State Highway
20205081,WA_Outer Regional Australia_Western Australia - Wheat Belt_Quairading_Arterial Road
20205032,WA_Major Cities of Australia_Mandurah_Mandurah_Local Road
20204075,SA_Major Cities of Australia_Adelaide - North_Salisbury_Local Road
20207025,NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20204085,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Light_National or State Highway
20204034,SA_Outer Regional Australia_South Australia - Outback_Whyalla_Local Road
20201163,NSW_Outer Regional Australia_Richmond - Tweed_Kyogle_Arterial Road
20205033,WA_Major Cities of Australia_Perth - South East_Serpentine-Jarrahdale_Arterial Road
20201172,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Sub-arterial Road
20201181,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Local Road
20204017,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Adelaide Plains_National or State Highway
20203241,QLD_Inner Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Sub-arterial Road
20202154,VIC_Inner Regional Australia_Shepparton_Moira_National or State Highway
20203108,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20205036,WA_Major Cities of Australia_Perth - North East_Swan_National or State Highway
20203187,QLD_Inner Regional Australia_Toowoomba_Toowoomba_Collector Road
20202089,VIC_Major Cities of Australia_Melbourne - Inner_Yarra_Arterial Road
20203136,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20203009,QLD_Remote Australia_Townsville_Hinchinbrook_Sub-arterial Road
20202084,VIC_Major Cities of Australia_Melbourne - North East_Nillumbik_Arterial Road
20201101,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Sub-arterial Road
20201094,NSW_Inner Regional Australia_Sydney - Outer West and Blue Mountains_Blue Mountains_National or State Highway
20203008,QLD_Remote Australia_Cairns_Cassowary Coast_National or State Highway
20201124,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_National or State Highway
20205064,WA_Major Cities of Australia_Mandurah_Mandurah_Local Road
20203217,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Collector Road
20203037,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20203075,QLD_Major Cities of Australia_Moreton Bay - South_Moreton Bay_National or State Highway
20203204,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20203249,QLD_Inner Regional Australia_Ipswich_Scenic Rim_Sub-arterial Road
20202034,VIC_Remote Australia_Latrobe - Gippsland_East Gippsland_Arterial Road
20201041,NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Waverley_Local Road
20205019,WA_Outer Regional Australia_Western Australia - Outback (South)_Greater Geraldton_Arterial Road
20201257,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Arterial Road
20205052,WA_Inner Regional Australia_Bunbury_Capel_Local Road
20205073,WA_Major Cities of Australia_Perth - Inner_Perth_National or State Highway
20207020,NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20207023,NT_Very Remote Australia_Northern Territory - Outback_Central Desert_Sub-arterial Road
20202110,VIC_Inner Regional Australia_Hume_Wangaratta_Arterial Road
20202093,VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Arterial Road
20201125,NSW_Outer Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20201062,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20201067,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Blue Mountains_National or State Highway
20205125,WA_Inner Regional Australia_Western Australia - Wheat Belt_Gingin_Arterial Road
20203060,QLD_Remote Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20202195,VIC_Major Cities of Australia_Melbourne - South East_Casey_Arterial Road
20203101,QLD_Remote Australia_Mackay - Isaac - Whitsunday_Whitsunday_Sub-arterial Road
20201142,NSW_Outer Regional Australia_New England and North West_Gunnedah_Sub-arterial Road
20205053,WA_Major Cities of Australia_Perth - South East_Canning_Arterial Road
20203080,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20203041,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20207006,NT_Remote Australia_Northern Territory - Outback_Katherine_Sub-arterial Road
20202114,VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20203096,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20204011,SA_Major Cities of Australia_Adelaide - West_West Torrens_Collector Road
20202164,VIC_Outer Regional Australia_Hume_Wangaratta_Arterial Road
20203218,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Collector Road
20201220,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Local Road
20201234,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Blue Mountains_National or State Highway
20201004,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20202012,VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20201258,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20201252,NSW_Major Cities of Australia_Sydney - South West_Liverpool_National or State Highway
20201026,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20205022,WA_Inner Regional Australia_Mandurah_Murray_Arterial Road
20202119,VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20201052,NSW_Inner Regional Australia_Murray_Greater Hume_Sub-arterial Road
20203229,QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_National or State Highway
20202193,VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20203079,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20204050,SA_Outer Regional Australia_South Australia - Outback_Whyalla_Local Road
20201233,NSW_Outer Regional Australia_New England and North West_Tamworth_Arterial Road
20201146,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Arterial Road
20205065,WA_Very Remote Australia_Western Australia - Outback (North)_Wyndham-East Kimberley_Arterial Road
20202028,VIC_Major Cities of Australia_Melbourne - North East_Banyule_Collector Road
20203127,QLD_Major Cities of Australia_Gold Coast_Gold Coast_National or State Highway
20205123,WA_Major Cities of Australia_Perth - North West_Joondalup_Local Road
20203077,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Local Road
20202171,VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20201039,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Local Road
20205071,WA_Inner Regional Australia_Bunbury_Dardanup_Local Road
20201129,NSW_Outer Regional Australia_Capital Region_Hilltops_Sub-arterial Road
20201031,NSW_Outer Regional Australia_Far West and Orana_Narromine_Local Road
20201177,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Local Road
20202178,VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Arterial Road
20205120,WA_Major Cities of Australia_Perth - South West_Rockingham_Local Road
20201218,NSW_Major Cities of Australia_Sydney - City and Inner South_Randwick_Arterial Road
20203121,QLD_Inner Regional Australia_Central Queensland_Rockhampton_National or State Highway
20201193,NSW_Inner Regional Australia_Central West_Bathurst_Access road
20205063,WA_Major Cities of Australia_Perth - North East_Mundaring_Local Road
20204015,SA_Major Cities of Australia_Adelaide - North_Playford_National or State Highway
20205094,WA_Major Cities of Australia_Perth - South West_Rockingham_National or State Highway
20205057,WA_Major Cities of Australia_Perth - North West_Wanneroo_Local Road
20206027,TAS_Outer Regional Australia_South East_Tasman_National or State Highway
20202108,VIC_Major Cities of Australia_Melbourne - West_Maribyrnong_Local Road
20203087,QLD_Outer Regional Australia_Cairns_Cairns_Local Road
20203125,QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_National or State Highway
20202007,VIC_Major Cities of Australia_Melbourne - Outer East_Maroondah_Local Road
20201131,NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_National or State Highway
20203020,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Local Road
20203165,QLD_Major Cities of Australia_Moreton Bay - South_Moreton Bay_National or State Highway
20202022,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_National or State Highway
20202051,VIC_Major Cities of Australia_Melbourne - West_Wyndham_National or State Highway
20203045,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Local Road
20201169,NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_North Sydney_Collector Road
20201238,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20203104,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Local Road
20201086,NSW_Remote Australia_Murray_Wentworth_National or State Highway
20201225,NSW_Inner Regional Australia_Riverina_Snowy Valleys_National or State Highway
20204007,SA_Inner Regional Australia_South Australia - South East_Alexandrina_National or State Highway
20205066,WA_Very Remote Australia_Western Australia - Outback (North)_Broome_Local Road
20201150,NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_Local Road
20203246,QLD_Outer Regional Australia_Wide Bay_South Burnett_Local Road
20201219,NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_National or State Highway
20201191,NSW_Outer Regional Australia_Murray_Greater Hume_Arterial Road
20202139,VIC_Inner Regional Australia_Ballarat_Moorabool_Arterial Road
20203031,QLD_Inner Regional Australia_Wide Bay_South Burnett_Local Road
20203112,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20207018,NT_Very Remote Australia_Northern Territory - Outback_Barkly_Access road
20201188,NSW_Inner Regional Australia_Riverina_Junee_Sub-arterial Road
20202038,VIC_Major Cities of Australia_Melbourne - Inner South_Bayside (Vic.)_Arterial Road
20204047,SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Local Road
20203090,QLD_Very Remote Australia_Queensland - Outback_Mornington_Local Road
20201136,NSW_Major Cities of Australia_Illawarra_Wollongong_Local Road
20203004,QLD_Inner Regional Australia_Central Queensland_Rockhampton_National or State Highway
20202029,VIC_Inner Regional Australia_Latrobe - Gippsland_Wellington_Arterial Road
20203126,QLD_Inner Regional Australia_Central Queensland_Rockhampton_National or State Highway
20201174,NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Arterial Road
20201208,NSW_Inner Regional Australia_Capital Region_Eurobodalla_Local Road
20205018,WA_Outer Regional Australia_Western Australia - Wheat Belt_Wandering_Arterial Road
20201019,NSW_Outer Regional Australia_New England and North West_Tenterfield_Arterial Road
20205091,WA_Remote Australia_Western Australia - Outback (South)_Esperance_Arterial Road
20204046,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Collector Road
20203202,QLD_Outer Regional Australia_Darling Downs - Maranoa_Western Downs_Sub-arterial Road
20203208,QLD_Outer Regional Australia_Townsville_Burdekin_Local Road
20202169,VIC_Outer Regional Australia_North West_West Wimmera_Sub-arterial Road
20204028,SA_Outer Regional Australia_South Australia - South East_Renmark Paringa_National or State Highway
20202046,VIC_Inner Regional Australia_Shepparton_Campaspe_Arterial Road
20205026,WA_Major Cities of Australia_Perth - North East_Swan_Local Road
20205007,WA_Outer Regional Australia_Western Australia - Wheat Belt_Cuballing_Local Road
20201001,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20203066,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Sub-arterial Road
20205024,WA_Inner Regional Australia_Perth - North West_Wanneroo_Local Road
20202129,VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20202019,VIC_Major Cities of Australia_Melbourne - Inner South_Monash_National or State Highway
20202073,VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Sub-arterial Road
20202153,VIC_Inner Regional Australia_Shepparton_Campaspe_Sub-arterial Road
20203115,QLD_Outer Regional Australia_Wide Bay_North Burnett_National or State Highway
20203088,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20205047,WA_Major Cities of Australia_Perth - North East_Mundaring_Arterial Road
20202191,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Arterial Road
20205075,WA_Major Cities of Australia_Perth - North West_Joondalup_Arterial Road
20206006,TAS_Inner Regional Australia_Hobart_Glenorchy_Local Road
20203189,QLD_Very Remote Australia_Queensland - Outback_Barcaldine_Local Road
