personId,crashId
4137,20201110
4138,20201096
4139,20203015
4140,20201180
4141,20201042
4142,20201073
4143,20203099
4144,20201022
4145,20204044
4146,20204044
4147,20204044
4148,20202105
4149,20203024
4150,20203167
4151,20205068
4152,20201165
4153,20202049
4154,20204040
4155,20205106
4156,20205106
4157,20207007
4158,20201002
4159,20202039
4160,20201244
4161,20207013
4162,20205014
4163,20201264
4164,20201264
4165,20206010
4166,20201223
4167,20203039
4168,20201175
4169,20202095
4170,20203118
4171,20201215
4172,20201051
4173,20201243
4174,20203213
4175,20203213
4176,20205083
4177,20205083
4178,20204032
4179,20205001
4180,20205001
4181,20204054
4182,20205042
4183,20203062
4184,20203155
4185,20202033
4186,20203027
4187,20204084
4188,20202072
4189,20202131
4190,20202088
4191,20205061
4192,20203176
4193,20204005
4194,20202189
4195,20204029
4196,20207005
4197,20204073
4198,20201021
4199,20203051
4200,20202013
4201,20202097
4202,20203055
4203,20204008
4204,20205035
4205,20202133
4206,20205069
4207,20204060
4208,20202134
4209,20203172
4210,20202044
4211,20201237
4212,20201011
4213,20203014
4214,20203014
4215,20201209
4216,20205040
4217,20204010
4218,20203083
4219,20205092
4220,20203053
4221,20202053
4222,20203220
4223,20203223
4224,20206032
4225,20206032
4226,20206032
4227,20205048
4228,20202082
4229,20202143
4230,20202143
4231,20203193
4232,20201045
4233,20201106
4234,20207003
4235,20203179
4236,20204012
4237,20203205
4238,20203068
4239,20202037
4240,20202037
4241,20202071
4242,20204066
4243,20202092
4244,20203084
4245,20202087
4246,20201121
4247,20201170
4248,20205017
4249,20205017
4250,20205017
4251,20203074
4252,20202163
4253,20207008
4254,20201078
4255,20201232
4256,20203052
4257,20202118
4258,20204021
4259,20205136
4260,20202102
4261,20206022
4262,20203047
4263,20203002
4264,20202098
4265,20205135
4266,20203012
4267,20205029
4268,20205112
4269,20202187
4270,20201236
4271,20205101
4272,20203244
4273,20203191
4274,20203098
4275,20203017
4276,20203162
4277,20202056
4278,20205054
4279,20204065
4280,20201037
4281,20203113
4282,20203048
4283,20202009
4284,20205051
4285,20201196
4286,20201032
4287,20203143
4288,20201145
4289,20207004
4290,20202094
4291,20203156
4292,20204061
4293,20201173
4294,20204030
4295,20201242
4296,20201217
4297,20205004
4298,20206025
4299,20203177
4300,20205100
4301,20204013
4302,20202062
4303,20202180
4304,20201247
4305,20203072
4306,20203131
4307,20205049
4308,20202190
4309,20203036
4310,20203076
4311,20201182
4312,20205102
4313,20205119
4314,20202058
4315,20201263
4316,20202123
4317,20206030
4318,20203071
4319,20205089
4320,20201114
4321,20201143
4322,20203239
4323,20205020
4324,20203032
4325,20203117
4326,20202079
4327,20201112
4328,20202170
4329,20202080
4330,20205041
4331,20201119
4332,20204048
4333,20201038
4334,20201008
4335,20203238
4336,20201154
4337,20201090
4338,20203129
4339,20201164
4340,20201132
4341,20201155
4342,20201153
4343,20201262
4344,20202060
4345,20201144
4346,20203175
4347,20201255
4348,20201255
4349,20203214
4350,20205124
4351,20202096
4352,20201025
4353,20202132
4354,20203040
4355,20203040
4356,20203119
4357,20202070
4358,20202070
4359,20201081
4360,20203190
4361,20203114
4362,20203173
4363,20202166
4364,20203226
4365,20208006
4366,20203111
4367,20203111
4368,20203111
4369,20205039
4370,20205039
4371,20205045
4372,20203130
4373,20203010
4374,20205109
4375,20204067
4376,20201251
4377,20201251
4378,20201091
4379,20201064
4380,20203211
4381,20201200
4382,20203139
4383,20203250
4384,20208001
4385,20203148
4386,20201249
4387,20202172
4388,20201151
4389,20202020
4390,20201226
4391,20205028
4392,20201133
4393,20202147
4394,20204035
4395,20201072
4396,20203089
4397,20202151
4398,20201231
4399,20202168
4400,20201023
4401,20201070
4402,20201095
4403,20205129
4404,20205118
4405,20205009
4406,20203235
4407,20202111
4408,20204071
4409,20204071
4410,20204019
4411,20205116
4412,20201158
4413,20201034
4414,20202025
4415,20201035
4416,20201207
4417,20201229
4418,20201104
4419,20203199
4420,20203124
4421,20201213
4422,20201189
4423,20203153
4424,20201088
4425,20202157
4426,20201092
4427,20203057
4428,20206014
4429,20203212
4430,20202128
4431,20202156
4432,20202032
4433,20202177
4434,20206012
4435,20206012
4436,20202015
4437,20201003
4438,20207024
4439,20207024
4440,20201066
4441,20201066
4442,20203194
4443,20207002
4444,20206028
4445,20203142
4446,20203064
4447,20203106
4448,20203184
4449,20203206
4450,20205002
4451,20202065
4452,20203188
4453,20205098
4454,20201162
4455,20201162
4456,20207001
4457,20203030
4458,20203030
4459,20203030
4460,20202099
4461,20202035
4462,20202090
4463,20201239
4464,20206018
4465,20206018
4466,20203123
4467,20205027
4468,20205074
4469,20201126
4470,20203132
4471,20205130
4472,20207028
4473,20202106
4474,20201241
4475,20203236
4476,20205111
4477,20202075
4478,20203234
4479,20204037
4480,20203033
4481,20201044
4482,20203094
4483,20203094
4484,20205015
4485,20205015
4486,20201204
4487,20203157
4488,20201187
4489,20201187
4490,20203135
4491,20201137
4492,20204082
4493,20201056
4494,20203171
4495,20202145
4496,20201140
4497,20203198
4498,20201138
4499,20201007
4500,20203043
4501,20201016
4502,20204036
4503,20202069
4504,20207019
4505,20205050
4506,20202176
4507,20202176
4508,20207011
4509,20205072
4510,20203029
4511,20205093
4512,20202023
4513,20203093
4514,20208003
4515,20201159
4516,20201063
4517,20201087
4518,20203018
4519,20206020
4520,20205031
4521,20202091
4522,20202159
4523,20203005
4524,20203042
4525,20203209
4526,20203209
4527,20203209
4528,20203209
4529,20205117
4530,20203109
4531,20201102
4532,20201102
4533,20205025
4534,20201195
4535,20204069
4536,20201224
4537,20201084
4538,20201198
4539,20203107
4540,20201040
4541,20204039
4542,20201240
4543,20204063
4544,20204022
4545,20203245
4546,20203035
4547,20203001
4548,20205056
4549,20202050
4550,20202116
4551,20202122
4552,20202101
4553,20203056
4554,20203210
4555,20202014
4556,20203243
4557,20201080
4558,20201120
4559,20205133
4560,20203046
4561,20201130
4562,20204076
4563,20201211
4564,20203225
4565,20206015
4566,20203122
4567,20202076
4568,20201135
4569,20203081
4570,20205081
4571,20205032
4572,20204075
4573,20207025
4574,20204085
4575,20204034
4576,20201163
4577,20205033
4578,20201172
4579,20201181
4580,20204017
4581,20203241
4582,20202154
4583,20202154
4584,20203108
4585,20203108
4586,20205036
4587,20203187
4588,20202089
4589,20203136
4590,20203009
4591,20202084
4592,20201101
4593,20201094
4594,20203008
4595,20201124
4596,20205064
4597,20203217
4598,20203037
4599,20203075
4600,20203204
4601,20203249
4602,20202034
4603,20201041
4604,20205019
4605,20205019
4606,20201257
4607,20205052
4608,20205073
4609,20207020
4610,20207023
4611,20202110
4612,20202110
4613,20202093
4614,20201125
4615,20201062
4616,20201067
4617,20205125
4618,20203060
4619,20202195
4620,20202195
4621,20203101
4622,20201142
4623,20205053
4624,20203080
4625,20203080
4626,20203041
4627,20203041
4628,20203041
4629,20203041
4630,20207006
4631,20202114
4632,20203096
4633,20204011
4634,20202164
4635,20203218
4636,20203218
4637,20201220
4638,20201234
4639,20201004
4640,20202012
4641,20201258
4642,20201252
4643,20201026
4644,20205022
4645,20202119
4646,20201052
4647,20203229
4648,20202193
4649,20203079
4650,20204050
4651,20201233
4652,20201146
4653,20205065
4654,20202028
4655,20203127
4656,20205123
4657,20203077
4658,20202171
4659,20201039
4660,20205071
4661,20201129
4662,20201031
4663,20201177
4664,20202178
4665,20205120
4666,20201218
4667,20203121
4668,20201193
4669,20205063
4670,20205063
4671,20204015
4672,20204015
4673,20205094
4674,20205094
4675,20205057
4676,20206027
4677,20202108
4678,20203087
4679,20203125
4680,20202007
4681,20201131
4682,20201131
4683,20203020
4684,20203165
4685,20202022
4686,20202051
4687,20203045
4688,20201169
4689,20201238
4690,20203104
4691,20201086
4692,20201225
4693,20201225
4694,20204007
4695,20204007
4696,20205066
4697,20201150
4698,20203246
4699,20201219
4700,20201191
4701,20202139
4702,20203031
4703,20203112
4704,20207018
4705,20201188
4706,20202038
4707,20204047
4708,20203090
4709,20201136
4710,20203004
4711,20202029
4712,20202029
4713,20203126
4714,20201174
4715,20201174
4716,20201208
4717,20205018
4718,20201019
4719,20205091
4720,20205091
4721,20204046
4722,20203202
4723,20203202
4724,20203202
4725,20203208
4726,20202169
4727,20204028
4728,20202046
4729,20205026
4730,20205007
4731,20201001
4732,20203066
4733,20205024
4734,20202129
4735,20202019
4736,20202073
4737,20202153
4738,20203115
4739,20203088
4740,20205047
4741,20202191
4742,20205075
4743,20206006
4744,20203189
4745,20201194
4746,20203025
4747,20203086
4748,20203086
4749,20203161
4750,20202081
4751,20203168
4752,20202140
4753,20205058
4754,20201079
4755,20204025
4756,20202125
4757,20202125
4758,20204079
4759,20202144
4760,20203065
4761,20201009
4762,20203100
4763,20203069
4764,20201036
4765,20208004
4766,20208004
4767,20205016
4768,20204033
4769,20204033
4770,20201222
4771,20201053
4772,20201061
4773,20203061
4774,20203215
4775,20201082
4776,20203023
4777,20205078
4778,20201122
4779,20204006
4780,20202186
4781,20203078
4782,20201013
4783,20201013
4784,20203120
4785,20207027
4786,20201176
4787,20201152
4788,20203028
4789,20202121
4790,20204078
4791,20201068
4792,20201014
4793,20202183
4794,20203003
4795,20202002
4796,20201149
4797,20203221
4798,20205080
4799,20201184
4800,20205046
4801,20206004
4802,20203248
4803,20202057
4804,20201141
4805,20205097
4806,20201214
4807,20201010
4808,20201127
4809,20203054
4810,20201057
4811,20205034
4812,20205034
4813,20205008
4814,20201099
4815,20201246
4816,20202006
4817,20203138
4818,20203091
4819,20204041
4820,20202138
4821,20202162
4822,20206017
4823,20201029
4824,20203192
4825,20201256
4826,20205038
4827,20203240
4828,20203240
4829,20201216
4830,20202077
4831,20205070
4832,20202135
4833,20202182
4834,20202181
4835,20203140
4836,20202017
4837,20202005
4838,20205103
4839,20202042
4840,20202027
4841,20203186
4842,20201077
4843,20203231
4844,20203150
4845,20204058
4846,20202155
4847,20202173
4848,20202074
4849,20201183
4850,20205006
4851,20205126
4852,20201168
4853,20205062
4854,20203085
4855,20204027
4856,20202055
4857,20204014
4858,20202146
4859,20204045
4860,20204077
4861,20204064
4862,20205076
4863,20202113
4864,20202030
4865,20203082
4866,20205113
4867,20205113
4868,20203026
4869,20201192
4870,20204024
4871,20203145
4872,20204056
4873,20203151
4874,20203170
4875,20203170
4876,20204051
4877,20201221
4878,20201109
4879,20201113
4880,20202148
4881,20201117
4882,20201083
4883,20202117
4884,20204057
4885,20203182
4886,20201260
4887,20203180
4888,20201097
4889,20204026
4890,20202165
4891,20203059
4892,20201248
4893,20203169
4894,20201147
4895,20202043
4896,20202067
4897,20203183
4898,20205012
4899,20201228
4900,20203174
4901,20203073
4902,20201017
4903,20201227
4904,20203141
4905,20202036
4906,20204070
4907,20204002
4908,20206001
4909,20202137
4910,20203016
4911,20206013
4912,20204055
4913,20202001
4914,20201028
4915,20202149
4916,20201156
4917,20202010
4918,20201005
4919,20201005
4920,20201055
4921,20207012
4922,20204043
4923,20201161
4924,20203019
4925,20202120
4926,20202021
4927,20205084
4928,20205084
4929,20203154
4930,20201230
4931,20201089
4932,20203247
4933,20207016
4934,20203044
4935,20207016
4936,20201108
4937,20205021
4938,20205003
4939,20202078
4940,20205115
4941,20202150
4942,20202112
4943,20207014
4944,20201115
4945,20202103
4946,20203102
4947,20206007
4948,20201020
4949,20204023
4950,20204023
4951,20201069
4952,20201069
4953,20201030
4954,20201235
4955,20205085
4956,20202185
4957,20202136
4958,20205107
4959,20201157
4960,20201157
4961,20201157
4962,20201157
4963,20202152
4964,20205088
4965,20201050
4966,20202179
4967,20204042
4968,20203133
4969,20202031
4970,20202052
4971,20204009
4972,20203216
4973,20203219
4974,20201128
4975,20201074
4976,20206031
4977,20205060
4978,20201139
4979,20201261
4980,20207021
4981,20201123
4982,20201049
4983,20201015
4984,20203251
4985,20206002
4986,20202048
4987,20203034
4988,20201054
4989,20201018
4990,20202003
4991,20204031
4992,20203067
4993,20203067
4994,20204018
4995,20203110
4996,20201103
4997,20202107
4998,20203166
4999,20201024
5000,20201206
5001,20202142
5002,20202142
5003,20201203
5004,20201075
5005,20206009
5006,20206009
5007,20206009
5008,20202045
5009,20204059
5010,20205132
5011,20203200
5012,20205090
5013,20205037
5014,20201111
5015,20202158
5016,20202167
5017,20202040
5018,20201107
5019,20203224
5020,20203147
5021,20202184
5022,20201190
5023,20201245
5024,20204083
5025,20203207
5026,20201259
5027,20202068
5028,20201178
5029,20203196
5030,20206016
5031,20206008
5032,20201105
5033,20201171
5034,20202161
5035,20205010
5036,20202085
5037,20206026
5038,20201199
5039,20201085
5040,20206024
5041,20201027
5042,20202024
5043,20203092
5044,20202024
5045,20203092
5046,20206029
5047,20204080
5048,20204080
5049,20204049
5050,20205011
5051,20205011
5052,20201076
5053,20203227
5054,20201012
5055,20205137
5056,20204038
5057,20202174
5058,20205122
5059,20205122
5060,20201048
5061,20202054
5062,20203242
5063,20201210
5064,20204016
5065,20202192
5066,20202192
5067,20201179
5068,20205082
5069,20202115
5070,20205079
5071,20203022
5072,20202083
5073,20204062
5074,20202026
5075,20201254
5076,20201254
5077,20201254
5078,20201160
5079,20202104
5080,20205131
5081,20201134
5082,20201134
5083,20202086
5084,20202126
5085,20202011
5086,20202047
5087,20202064
5088,20201060
5089,20205087
5090,20206021
5091,20201046
5092,20203149
5093,20204052
5094,20202194
5095,20207010
5096,20205121
5097,20191119
5098,20192173
5099,20193073
5100,20192170
5101,20197003
5102,20194003
5103,20191322
5104,20191322
5105,20193148
5106,20192171
5107,20192038
5108,20194038
5109,20195069
5110,20195069
5111,20193071
5112,20193006
5113,20194020
5114,20194053
5115,20197018
5116,20197018
5117,20197018
5118,20197018
5119,20197018
5120,20193115
5121,20197021
5122,20191214
5123,20192073
5124,20191117
5125,20191169
5126,20191207
5127,20192176
5128,20198001
5129,20191012
5130,20194030
5131,20192130
5132,20191066
5133,20195135
5134,20191133
5135,20191089
5136,20194050
5137,20193168
5138,20191125
5139,20191078
5140,20192016
5141,20191071
5142,20195043
5143,20195073
5144,20191274
5145,20196003
5146,20192149
5147,20192149
5148,20197016
5149,20195106
5150,20194051
5151,20195074
5152,20194068
5153,20192152
5154,20192072
5155,20191171
5156,20193015
5157,20195142
5158,20191035
5159,20191035
5160,20192151
5161,20194076
5162,20192247
5163,20193029
5164,20192239
5165,20192104
5166,20192039
5167,20196023
5168,20192226
5169,20193060
5170,20191096
5171,20191076
5172,20195116
5173,20194072
5174,20191200
5175,20193004
5176,20192233
5177,20191026
5178,20192082
5179,20193090
5180,20191248
5181,20197020
5182,20196011
5183,20191321
5184,20193009
5185,20193009
5186,20191250
5187,20191256
5188,20193099
5189,20195063
5190,20191105
5191,20194032
5192,20194014
5193,20191261
5194,20193127
5195,20195119
5196,20193069
5197,20191120
5198,20197010
5199,20197010
5200,20197010
5201,20194067
5202,20195081
5203,20193134
5204,20196010
5205,20192096
5206,20194055
5207,20191127
5208,20191209
5209,20191209
5210,20191057
5211,20192129
5212,20193139
5213,20191154
5214,20192052
5215,20192078
5216,20193052
5217,20191262
5218,20194080
5219,20191313
5220,20191063
5221,20194086
5222,20193123
5223,20193123
5224,20192208
5225,20192087
5226,20191296
5227,20192127
5228,20193177
5229,20193167
5230,20195099
5231,20194061
5232,20193013
5233,20191004
5234,20191213
5235,20191215
5236,20193129
5237,20193053
5238,20191092
5239,20194092
5240,20191232
5241,20194084
5242,20195105
5243,20192107
5244,20195120
5245,20193153
5246,20191158
5247,20192147
5248,20194077
5249,20194077
5250,20192203
5251,20191151
5252,20191087
5253,20195016
5254,20191303
5255,20192219
5256,20192216
5257,20192206
5258,20195122
5259,20194029
5260,20195084
5261,20191283
5262,20191305
5263,20194059
5264,20192027
5265,20191101
5266,20193048
5267,20193023
5268,20191128
5269,20192172
5270,20194042
5271,20191141
5272,20192084
5273,20191230
5274,20192020
5275,20193046
5276,20192112
5277,20195026
5278,20193064
5279,20194104
5280,20194110
5281,20191324
5282,20191075
5283,20191075
5284,20196002
5285,20194097
5286,20192186
5287,20193179
5288,20192003
5289,20191291
5290,20194098
5291,20191007
5292,20191132
5293,20191263
5294,20193183
5295,20195098
5296,20195098
5297,20192217
5298,20193102
5299,20192137
5300,20198002
5301,20192131
5302,20191307
5303,20193180
5304,20191023
5305,20191023
5306,20192224
5307,20192245
5308,20194025
5309,20191061
5310,20191088
5311,20194008
5312,20191006
5313,20193137
5314,20191072
5315,20193188
5316,20194048
5317,20193103
5318,20193103
5319,20191060
5320,20194079
5321,20192019
5322,20193083
5323,20192165
5324,20192118
5325,20191167
5326,20196021
5327,20191136
5328,20193176
5329,20193042
5330,20191260
5331,20192047
5332,20192047
5333,20191028
5334,20192227
5335,20193151
5336,20192174
5337,20193159
5338,20193159
5339,20194013
5340,20192238
5341,20193096
5342,20192162
5343,20191281
5344,20197024
5345,20191199
5346,20193130
5347,20192155
5348,20195027
5349,20194011
5350,20193187
5351,20195038
5352,20191257
5353,20192237
5354,20192237
5355,20193117
5356,20195009
5357,20192077
5358,20191195
5359,20191193
5360,20191273
5361,20193146
5362,20191183
5363,20193097
5364,20193097
5365,20192213
5366,20191175
5367,20191113
5368,20193161
5369,20195061
5370,20195139
5371,20195139
5372,20192157
5373,20193194
5374,20192060
5375,20191039
5376,20193119
5377,20192048
5378,20192205
5379,20191285
5380,20193113
5381,20191202
5382,20195060
5383,20192228
5384,20191312
5385,20193032
5386,20191191
5387,20191043
5388,20191176
5389,20197013
5390,20191112
5391,20191277
5392,20193040
5393,20195023
5394,20192197
5395,20192028
5396,20192028
5397,20191150
5398,20191240
5399,20191162
5400,20193089
5401,20195052
5402,20191212
5403,20193124
5404,20191222
5405,20191282
5406,20191099
5407,20193056
5408,20193154
5409,20195017
5410,20191020
5411,20193178
5412,20191170
5413,20193045
5414,20192229
5415,20191229
5416,20194022
5417,20196016
5418,20191048
5419,20193132
5420,20192158
5421,20192091
5422,20192091
5423,20191223
5424,20191223
5425,20195064
5426,20191148
5427,20191148
5428,20193145
5429,20192026
5430,20195091
5431,20195091
5432,20191287
5433,20193114
5434,20191116
5435,20191203
5436,20192004
5437,20192004
5438,20193173
5439,20192164
5440,20191115
5441,20192070
5442,20195080
5443,20195019
5444,20191276
5445,20193085
5446,20196005
5447,20191073
5448,20192142
5449,20193017
5450,20193080
5451,20198004
5452,20191098
5453,20195056
5454,20194085
5455,20193067
5456,20193074
5457,20192008
5458,20193105
5459,20193105
5460,20191329
5461,20191016
5462,20193118
5463,20191015
5464,20192062
5465,20193049
5466,20195013
5467,20193078
5468,20192207
5469,20191168
5470,20191102
5471,20191279
5472,20195140
5473,20194096
5474,20192083
5475,20193116
5476,20193150
5477,20193186
5478,20193010
5479,20191246
5480,20192049
5481,20191093
5482,20193036
5483,20196019
5484,20194089
5485,20195070
5486,20193088
5487,20191163
5488,20191110
5489,20192144
5490,20193166
5491,20192138
5492,20193147
5493,20197019
5494,20193135
5495,20192209
5496,20192031
5497,20193126
5498,20193021
5499,20192053
5500,20192156
5501,20191309
5502,20194065
5503,20195097
5504,20191293
5505,20191216
5506,20195127
5507,20191326
5508,20191254
5509,20192011
5510,20191189
5511,20193008
5512,20191111
5513,20194018
5514,20193024
5515,20193016
5516,20195086
5517,20195144
5518,20191064
5519,20193152
5520,20191085
5521,20191186
5522,20191186
5523,20193027
5524,20192014
5525,20196001
5526,20193072
5527,20191149
5528,20192056
5529,20192056
5530,20195147
5531,20193084
5532,20193001
5533,20191114
5534,20191156
5535,20195125
5536,20191090
5537,20195094
5538,20191206
5539,20191029
5540,20194054
5541,20194047
5542,20194101
5543,20194101
5544,20191164
5545,20191269
5546,20193162
5547,20192150
5548,20193142
5549,20191034
5550,20192128
5551,20197008
5552,20197008
5553,20191097
5554,20191244
5555,20191228
5556,20194083
5557,20195092
5558,20191311
5559,20193025
5560,20195003
5561,20195059
5562,20191268
5563,20191278
5564,20193022
5565,20195112
5566,20195042
5567,20191320
5568,20195037
5569,20192090
5570,20191070
5571,20197001
5572,20191095
5573,20193106
5574,20193106
5575,20193028
5576,20196017
5577,20192022
5578,20192121
5579,20193039
5580,20193076
5581,20195150
5582,20192071
5583,20191302
5584,20196006
5585,20191165
5586,20194106
5587,20195031
5588,20193018
5589,20193018
5590,20194039
5591,20191160
5592,20192074
5593,20193136
5594,20191301
5595,20192244
5596,20191124
5597,20191058
5598,20194021
5599,20192064
5600,20195108
5601,20193034
5602,20191086
5603,20196013
5604,20194015
5605,20193155
5606,20194012
5607,20192210
5608,20192154
5609,20191083
5610,20193189
5611,20192063
5612,20191317
5613,20193163
5614,20191144
5615,20191144
5616,20195068
5617,20193164
5618,20191327
5619,20193092
5620,20191272
5621,20191310
5622,20192092
5623,20191081
5624,20191143
5625,20192030
5626,20192089
5627,20192034
5628,20192034
5629,20193070
5630,20193044
5631,20193169
5632,20197015
5633,20195020
5634,20191131
5635,20191255
5636,20195039
5637,20194064
5638,20195001
5639,20191009
5640,20195005
5641,20197026
5642,20197025
5643,20192054
5644,20191197
5645,20195101
5646,20194087
5647,20193043
5648,20192002
5649,20194034
5650,20192181
5651,20193143
5652,20195141
5653,20191013
5654,20195107
5655,20191137
5656,20194100
5657,20191218
5658,20192184
5659,20192188
5660,20191178
5661,20191178
5662,20194052
5663,20191297
5664,20191146
5665,20191030
5666,20194107
5667,20196008
5668,20191184
5669,20191300
5670,20194006
5671,20195132
5672,20193101
5673,20194024
5674,20193125
5675,20195033
5676,20192204
5677,20192065
5678,20195117
5679,20195126
5680,20192231
5681,20195021
5682,20191298
5683,20192199
5684,20193030
5685,20195131
5686,20195058
5687,20195022
5688,20191051
5689,20191077
5690,20194060
5691,20192123
5692,20192006
5693,20194049
5694,20194088
5695,20192010
5696,20192243
5697,20191126
5698,20191280
5699,20193002
5700,20193057
5701,20192201
5702,20192115
5703,20193138
5704,20193138
5705,20193138
5706,20191208
5707,20195041
5708,20192111
5709,20191019
5710,20193172
5711,20193094
5712,20195148
5713,20195066
5714,20191205
5715,20193141
5716,20192075
5717,20192218
5718,20197014
5719,20192234
5720,20191243
5721,20191237
5722,20191082
5723,20193185
5724,20197017
5725,20191328
5726,20196009
5727,20196020
5728,20191315
5729,20193065
5730,20193065
5731,20195045
5732,20191289
5733,20195057
5734,20195057
5735,20198005
5736,20191236
5737,20192100
5738,20191235
5739,20195015
5740,20195103
5741,20191194
5742,20192166
5743,20193020
5744,20191011
5745,20194023
5746,20195134
5747,20193061
5748,20192193
5749,20192193
5750,20192193
5751,20193160
5752,20192240
5753,20195130
5754,20192088
5755,20191109
5756,20191318
5757,20194094
5758,20192116
5759,20191008
5760,20194066
5761,20192035
5762,20192035
5763,20191253
5764,20192099
5765,20196014
5766,20193121
5767,20193121
5768,20194069
5769,20192211
5770,20192113
5771,20191217
5772,20192140
5773,20192140
5774,20193195
5775,20191173
5776,20194007
5777,20195114
5778,20192191
5779,20194016
5780,20192126
5781,20195049
5782,20195025
5783,20193007
5784,20192143
5785,20192032
5786,20192086
5787,20194078
5788,20191027
5789,20192013
5790,20195055
5791,20193095
5792,20193095
5793,20192175
5794,20191219
5795,20193031
5796,20194037
5797,20192248
5798,20192050
5799,20192050
5800,20194026
5801,20192105
5802,20196027
5803,20191049
5804,20193192
5805,20193059
5806,20194103
5807,20191056
5808,20192246
5809,20193066
5810,20191140
5811,20194082
5812,20193170
5813,20191091
5814,20195109
5815,20191134
5816,20194031
5817,20195128
5818,20191325
5819,20195129
5820,20192215
5821,20193196
5822,20193196
5823,20193112
5824,20192133
5825,20191001
5826,20193012
5827,20191198
5828,20191121
5829,20193174
5830,20197027
5831,20192163
5832,20192094
5833,20193104
5834,20191130
5835,20193051
5836,20191304
5837,20195007
5838,20192122
5839,20193019
5840,20192095
5841,20197028
5842,20197028
5843,20194058
5844,20194058
5845,20192236
5846,20193037
5847,20192024
5848,20193181
5849,20192059
5850,20192001
5851,20194102
5852,20192109
5853,20197005
5854,20194105
5855,20191252
5856,20193109
5857,20194005
5858,20195053
5859,20191142
5860,20195077
5861,20194081
5862,20192068
5863,20191052
5864,20195136
5865,20193026
5866,20195006
5867,20192085
5868,20192101
5869,20191227
5870,20191017
5871,20192232
5872,20192235
5873,20193107
5874,20191188
5875,20192108
5876,20192125
5877,20196015
5878,20194046
5879,20194091
5880,20194010
5881,20193144
5882,20195088
5883,20194071
5884,20195087
5885,20192067
5886,20191319
5887,20197023
5888,20191041
5889,20191041
5890,20193100
5891,20195090
5892,20191024
5893,20195040
5894,20195036
5895,20192015
5896,20192169
5897,20191084
5898,20191103
5899,20193111
5900,20195004
5901,20192177
5902,20192177
5903,20191042
5904,20195145
5905,20196018
5906,20193033
5907,20192230
5908,20191002
5909,20192080
5910,20192139
5911,20191118
5912,20191179
5913,20191226
5914,20191264
5915,20193122
5916,20192036
5917,20191031
5918,20191247
5919,20191247
5920,20191284
5921,20193093
5922,20191080
5923,20196026
5924,20191138
5925,20192098
5926,20191234
5927,20194019
5928,20197006
5929,20195044
5930,20193131
5931,20193157
5932,20193131
5933,20192194
5934,20191221
5935,20191239
5936,20195093
5937,20191062
5938,20192225
5939,20192069
5940,20192222
5941,20195054
5942,20191147
5943,20191059
5944,20193055
5945,20193038
5946,20191185
5947,20191185
5948,20191157
5949,20194033
5950,20192055
5951,20193184
5952,20193184
5953,20191033
5954,20195008
5955,20191094
5956,20192192
5957,20192110
5958,20196012
5959,20192153
5960,20193175
5961,20192167
5962,20193068
5963,20193068
5964,20197002
5965,20192061
5966,20193050
5967,20193050
5968,20193050
5969,20193050
5970,20193133
5971,20193133
5972,20191010
5973,20193149
5974,20194028
5975,20191018
5976,20196028
5977,20191180
5978,20191166
5979,20192242
5980,20192242
5981,20191286
5982,20191275
5983,20193011
5984,20191231
5985,20194040
5986,20195083
5987,20191238
5988,20195076
5989,20191211
5990,20192187
5991,20191122
5992,20193165
5993,20192114
5994,20192066
5995,20191152
5996,20194090
5997,20192119
5998,20195082
5999,20192183
6000,20193005
6001,20191161
6002,20195115
6003,20195143
6004,20192117
6005,20196004
6006,20191306
6007,20192005
6008,20191267
6009,20191267
6010,20192212
6011,20194001
6012,20195096
6013,20193082
6014,20191196
6015,20193035
6016,20191224
6017,20191249
6018,20194041
6019,20195024
6020,20192041
6021,20191270
6022,20191032
6023,20193108
6024,20191014
6025,20191022
6026,20194056
6027,20194056
6028,20193110
6029,20193079
6030,20191266
6031,20191242
6032,20192120
6033,20194002
6034,20191201
6035,20191201
6036,20194073
6037,20195047
6038,20193182
6039,20191294
6040,20194045
6041,20191068
6042,20194062
6043,20191245
6044,20196024
6045,20194004
6046,20191108
6047,20191225
6048,20191225
6049,20191104
6050,20191104
6051,20195133
6052,20196025
6053,20191135
6054,20195012
6055,20195152
6056,20191067
6057,20192134
6058,20193193
6059,20193140
6060,20192051
6061,20197011
6062,20192093
6063,20191145
6064,20192146
6065,20194099
6066,20191155
6067,20192196
6068,20195151
6069,20192046
6070,20192159
6071,20192221
6072,20193041
6073,20191123
6074,20195065
6075,20192017
6076,20192135
6077,20192018
6078,20191258
6079,20191106
6080,20191050
6081,20193081
6082,20191037
6083,20191107
6084,20191290
6085,20192185
6086,20193156
6087,20192044
6088,20191314
6089,20191100
6090,20191047
6091,20192160
6092,20192012
6093,20195048
6094,20191159
6095,20194044
6096,20193003
6097,20191220
6098,20192037
6099,20191192
6100,20191192
6101,20193171
6102,20195123
6103,20195072
6104,20191005
6105,20192189
6106,20191210
6107,20191172
6108,20192058
6109,20192043
6110,20192200
6111,20193091
6112,20195138
6113,20196022
6114,20191271
6115,20193014
6116,20195050
6117,20192033
6118,20191241
6119,20195034
6120,20191182
6121,20196029
6122,20192023
6123,20192023
6124,20191181
6125,20191025
6126,20191021
6127,20191021
6128,20192103
6129,20192040
6130,20194017
6131,20192220
6132,20192220
6133,20192148
6134,20195002
6135,20192178
